合并状态,source_page,pdf_page,词条,OCR行号,OCR页码,OCR汉字,VLM_IPA,OCR_IPA,IPA完全相同,IPA数字相同,IPA音段相同,IPA只有数字不同,IPA相似度,VLM吴拼_由IPA反推,OCR吴拼,吴拼完全相同,吴拼数字相同,吴拼字母相同,吴拼只有数字不同,吴拼相似度,VLM吴拼反推状态,VLM_IPA来源,VLM_原始IPA字段,VLM_ipa_raw,VLM置信度,VLM备注,OCR后续汉字
仅OCR,261,,知,59,261,知,,saŋ52,否,否,否,否,,,san52,否,否,否,否,,ok,,,,,,女忱如I::础ko~知sa1)52玩H
仅OCR,261,,祁,65,261,祁,,dʑiɤ231,否,否,否,否,,,jieu231,否,否,否,否,,ok,,,,,,乒乓球p11il)i~p11a祁di战
仅OCR,261,,秋丁,70,261,秋丁,,tɕʰiɤ33tɕʰiẽ55,否,否,否,否,,,chieu33chien55,否,否,否,否,,ok,,,,,,"秋丁t~叫森t~""i芒"
仅OCR,261,,运,82,261,运,,ɦiø̃11tɕʰi11,否,否,否,否,,,yoen11chi11,否,否,否,否,,ok,,,,,,运!-cni011旷i;;
两边都有,262,140,吃相,98,262,吃相,tɕʰieʔ5ɕiaŋ3,tɕʰieʔ3ɕiaŋ55,否,否,是,是,0.769231,chiq5shian3,chiq3shian55,否,否,是,是,0.75,ok,syllables_json.final,tɕʰieʔ5ɕiaŋ3,tɕʰieʔ5ɕiaŋ3,0.99,,吃相t~岫?~s(;iat)甘
两边都有,262,140,头埭,115,262,头埭,dy1da1,dɤ11da55,否,否,否,否,0.5,diu1da1,deu11da55,否,否,否,否,0.555556,ok,syllables_json.final,dy1da1,dy1da1,0.99,,头埭d砌da县头绪：巾体还早咪，～也唔布咪。
两边都有,262,140,年纪,99,262,年纪,niẽ1tɕi3,ȵi11,否,否,否,否,0.25,nien1ci3,gni11,否,否,否,否,0.25,ok,syllables_json.final,niẽ1tɕi3,niẽ1tɕi3,0.99,,"年纪I),忍凇m"
两边都有,262,140,怕惧,86,262,怕惧,pʰo3dzy1,pʰiɒ52,否,否,否,否,0.25,pho3dziu1,phiau52,否,否,否,否,0.222222,ok,syllables_json.final,pʰo3dzy1,pʰo3dzy1,0.99,,，怕惧p如血y片11」忌讳的人或F:个小入儿法尤天，一些唔有～。
两边都有,262,140,性子,107,262,性子,ɕiŋ3tsɿ5,ɕiŋ33tsɿ33,否,否,是,是,0.7,shin3tsy5,shin33tsy33,否,否,是,是,0.727273,ok,syllables_json.final,ɕiŋ3tsɿ5,ɕiŋ3tsɿ5,0.99,,性子Cpil)33tS荷
两边都有,262,140,样式,96,262,样式,ɦiaŋ1səʔ5,liaŋ11seʔ1,否,否,否,否,0.6,yan1seoq5,lian11seq1,否,否,否,否,0.5,ok,syllables_json.final,ɦiaŋ1səʔ5,ɦiaŋ1səʔ5,0.99,,样式fiial)11S~怀指物的校杆L
两边都有,262,140,瘾,110,262,瘾,ɦiŋ3,ɦiŋ113,否,否,是,是,0.666667,yin3,yin113,否,否,是,是,0.666667,ok,syllables_json.final,ɦiŋ3,ɦiŋ3,0.99,,瘾'fill)IIJ
两边都有,262,140,瘾头,109,262,瘾头,ɦiŋ3dy1,ɦiŋ115dɤ52,否,否,否,否,0.4,yin3diu1,yin115deu52,否,否,否,否,0.454545,ok,syllables_json.final,ɦiŋ3dy1,ɦiŋ3dy1,0.99,,瘾头fiil邯d砌
两边都有,262,140,神气,102,262,神气,zẽ1tɕʰi3,zẽ11tɕʰi55,否,否,是,是,0.7,zeen1chi3,zeen11chi55,否,否,是,是,0.727273,ok,syllables_json.final,zẽ1tɕʰi3,zẽ1tɕʰi3,0.99,,神气z础tc;;咄
两边都有,262,140,福气,85,262,福气,foʔ5tɕʰi3,foʔ3tɕʰi55,否,否,是,是,0.7,foq5chi3,foq3chi55,否,否,是,是,0.666667,ok,syllables_json.final,foʔ5tɕʰi3,foʔ5tɕʰi3,0.99,,福气fo怀t(;咄
两边都有,262,140,种草,92,262,种草,tso5tsʰo5,tsoŋ335tsʰɒ52,否,否,否,否,0.615385,tso5tsho5,tson335tshau52,否,否,否,否,0.571429,ok,syllables_json.final,tsoŋ5tsʰo5,tso5tsʰo5,0.99,,种草tSOI)飞Jstsho矿指物种。
两边都有,262,140,脾气,106,262,脾气,bi1tɕʰi3,bi11tɕʰi55,否,否,是,是,0.7,bi1chi3,bi11chi55,否,否,是,是,0.666667,ok,syllables_json.final,bi1tʰi3,bi1tɕʰi3,0.99,,脾气bi和tc咄
两边都有,262,140,记号,90,262,记号,tɕi3ɦo3,tɕi33ɦa33,否,否,否,否,0.666667,ci3gho3,ci33gha33,否,否,否,否,0.666667,ok,syllables_json.final,tɕi3ɦo3,tɕi3ɦo3,0.99,,记号t(;i33fio甘
两边都有,262,140,记性,108,262,记性,tɕi3ɕiŋ3,tɕi33ɕiŋ33,否,否,是,是,0.8,ci3shin3,ci33shin33,否,否,是,是,0.8,ok,syllables_json.final,tɕi3ɕiŋ3,tɕi3ɕiŋ3,0.99,,记性tc;;jll(pjtJ33记亿力：好～勿如烂笔头。
两边都有,262,140,记认,91,262,记认,tɕi3niŋ1,tɕi33zẽ33,否,否,否,否,0.444444,ci3nin1,ci33zeen33,否,否,否,否,0.4,ok,syllables_json.final,tɕi3niŋ1,tɕi3niŋ1,0.99,,记认t(;i沺ii)甘
仅VLM,262,140,人相,,,,niŋ1ɕiaŋ3,,否,否,否,否,,nin1shian3,,否,否,否,否,,ok,syllables_json.final,niŋ1ɕiaŋ3,niŋ1ɕiaŋ3,0.99,,
仅VLM,262,140,希望,,,,i2ɦuoŋ1,,否,否,否,否,,i2won1,,否,否,否,否,,ok,syllables_json.final,ɕi2ɦuoŋ1,i2ɦuoŋ1,0.99,,
仅VLM,262,140,心相,,,,ɕiŋ3ɕiaŋ3,,否,否,否,否,,shin3shian3,,否,否,否,否,,ok,syllables_json.final,ɕiŋ3ɕiaŋ3,ɕiŋ3ɕiaŋ3,0.99,,
仅VLM,262,140,想头,,,,ɕiaŋ5dy1,,否,否,否,否,,shian5diu1,,否,否,否,否,,ok,syllables_json.final,ɕiaŋ5dy1,ɕiaŋ5dy1,0.99,,
仅VLM,262,140,望头,,,,moŋ1dy1,,否,否,否,否,,mon1diu1,,否,否,否,否,,ok,syllables_json.final,moŋ1dy1,moŋ1dy1,0.99,,
仅VLM,262,140,样子,,,,ɦiaŋ1tsɿ5,,否,否,否,否,,yan1tsy5,,否,否,否,否,,ok,syllables_json.final,ɦiaŋ1tsɿ5,ɦiaŋ1tsɿ5,0.99,,
仅VLM,262,140,法道,,,,fæʔ5do3,,否,否,否,否,,faeq5do3,,否,否,否,否,,ok,syllables_json.final,fæʔ5do3,fæʔ5do3,0.99,,
仅VLM,262,140,相貌,,,,ɕiaŋ3mo1,,否,否,否,否,,shian3mo1,,否,否,否,否,,ok,syllables_json.final,ɕiaŋ3mo1,ɕiaŋ3mo1,0.99,,
仅VLM,262,140,相道,,,,ɕiaŋ3do3,,否,否,否,否,,shian3do3,,否,否,否,否,,ok,syllables_json.final,ɕiaŋ3do3,ɕiaŋ3do3,0.99,,
仅VLM,262,140,精神,,,,tɕiŋ3zẽ1,,否,否,否,否,,cin3zeen1,,否,否,否,否,,ok,syllables_json.final,tɕiŋ3zẽ1,tɕiŋ3zẽ1,0.99,,
仅VLM,262,140,脚路,,,,tɕiaʔ5lu5,,否,否,否,否,,ciaq5lu5,,否,否,否,否,,ok,syllables_json.final,tɕia5lu5,tɕiaʔ5lu5,0.99,,
仅VLM,262,140,花头,,,,huo3dy1,,否,否,否,否,,huo3diu1,,否,否,否,否,,ok,syllables_json.final,huo3dy1,huo3dy1,0.99,,
仅VLM,262,140,行事,,,,ɦaŋ1zɿ1,,否,否,否,否,,ghan1zy1,,否,否,否,否,,ok,syllables_json.final,ɦaŋ1zɿ1,ɦaŋ1zɿ1,0.99,,
仅VLM,262,140,认号,,,,niŋ1ɦo1,,否,否,否,否,,nin1gho1,,否,否,否,否,,ok,syllables_json.final,niŋ1ɦo1,niŋ1ɦo1,0.99,,
仅OCR,262,,一些唔有,88,262,一些唔有,,zɿ115zɿ52,否,否,否,否,,,zy115zy52,否,否,否,否,,ok,,,,,,，怕惧p如血y片11」忌讳的人或F:个小入儿法尤天，一些唔有～。
仅OCR,262,,丈,114,262,丈,,huo33dɤ52,否,否,否,否,,,huo33deu52,否,否,否,否,,ok,,,,,,",/t~丈huo~M'l(芍"
仅OCR,262,,人朴,95,262,人朴,,ȵiŋ11ɕiaŋ55,否,否,否,否,,,gnin11shian55,否,否,否,否,,ok,,,,,,"人朴I0,il)f忱iaIJ~~才行人的校杆t』"
仅OCR,262,,勺,105,262,勺,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,行'.-J';fiaIJ~i勺8行为。
仅OCR,262,,叩头,112,262,叩头,,baŋ11dɤ11,否,否,否,否,,,ban11deu11,否,否,否,否,,ok,,,,,,叩头ffiOIJ11d对
仅OCR,262,,和貌,100,262,和貌,,ɕiaŋ33mɒ33,否,否,否,否,,,shian33mau33,否,否,否,否,,ok,,,,,,和貌c;;iaIJ33mo甘
仅OCR,262,,希甲,111,262,希甲,,ɕi33huɒŋ55,否,否,否,否,,,shi33huaon55,否,否,否,否,,ok,,,,,,"希甲c,;i部UOIJ从"
仅OCR,262,,心,103,262,心,,ɕiŋ33ɕiaŋ55,否,否,否,否,,,shin33shian55,否,否,否,否,,ok,,,,,,心朴lciIJ油iaIJ;~心思。
仅OCR,262,,怂头,113,262,怂头,,ɕiaŋ335dɤ52,否,否,否,否,,,shian335deu52,否,否,否,否,,ok,,,,,,怂头ciaIJ八sd讨
仅OCR,262,,样了,93,262,样了,,liaŋ11tsɿ11,否,否,否,否,,,lian11tsy11,否,否,否,否,,ok,,,,,,样了和a1J11ts1铲指人、·H、物的校杆r
仅OCR,262,,片,87,262,片,,mi113,否,否,否,否,,,mi113,否,否,否,否,,ok,,,,,,，怕惧p如血y片11」忌讳的人或F:个小入儿法尤天，一些唔有～。
仅OCR,262,,粘,101,262,粘,,tɕiŋ33zẽ55,否,否,否,否,,,cin33zeen55,否,否,否,否,,ok,,,,,,"粘神tc,;iI)昔z础"
仅OCR,262,,行,104,262,行,,ɦaŋ11zɿ55,否,否,否,否,,,ghan11zy55,否,否,否,否,,ok,,,,,,行'.-J';fiaIJ~i勺8行为。
仅OCR,262,,衵迫,97,262,衵迫,,ɕiaŋ33dɒ33,否,否,否,否,,,shian33dau33,否,否,否,否,,ok,,,,,,衵迫<;;ial)JJdo阳指入的行为举仆3
仅OCR,262,,认号几,89,262,认号几,,ɦy11ɦa11,否,否,否,否,,,yu11gha11,否,否,否,否,,ok,,,,,,认号几U.)llfiOII
仅OCR,262,,铲指人,94,262,铲指人,,mi113,否,否,否,否,,,mi113,否,否,否,否,,ok,,,,,,样了和a1J11ts1铲指人、·H、物的校杆r
两边都有,263,141,做品,126,263,做品,tso33pʰiŋ335,tso33pʰiŋ33,否,否,是,是,0.916667,tso33phin335,tso33phin33,否,否,是,是,0.916667,ok,syllables_json.final,tso33pʰiŋ335,tso33pʰiŋ335,0.99,,做品tso33p11i1J铲做法，风格。
两边都有,263,141,冷话,142,263,冷话,laŋ15ɦuo52,laŋ115ɦo52,否,否,否,否,0.8,lan15wo52,lan115gho52,否,否,否,否,0.727273,ok,syllables_json.final,laŋ15ɦuo52,laŋ15ɦuo52,0.99,,冷话laIJ盄fiuo片风凉话。
两边都有,263,141,刁话,139,263,刁话,tiɒ33ɦuo55,tiɒ33ɦo55,否,是,否,否,0.9,tiau33wo55,tiau33gho55,否,是,否,否,0.818182,ok,syllables_json.final,tiɒ33ɦuo55,tiɒ33ɦuo55,0.99,,刁话tio部uo~~吃弓后挖苦对方的话。
两边都有,263,141,力气,118,263,力气,lieʔ1tɕʰi55,lieʔ1tɕʰi55,是,是,是,否,1.0,liq1chi55,liq1chi55,是,是,是,否,1.0,ok,syllables_json.final,lieʔ1tɕʰi55,lieʔ1tɕʰi55,0.99,,力气lie?坻啸
两边都有,263,141,原因,125,263,原因,niõ11iŋ52,ȵiø̃11iŋ52,否,是,否,否,0.7,ni11in52,gnioen11in52,否,否,否,否,,unknown_ipa:õ,syllables_json.final,niõ11iŋ52,niõ11iŋ52,0.99,,"原因0,i0和旷"
两边都有,263,141,品行,122,263,品行,pʰiŋ335ɦiŋ52,pʰiŋ335ɦaŋ52,否,是,否,否,0.916667,phin335yin52,phin335ghan52,否,是,否,否,0.769231,ok,syllables_json.final,pʰiŋ335ɦiŋ52,pʰiŋ335ɦiŋ52,0.99,,品行p11il)mfiil)铲
两边都有,263,141,坏话,133,263,坏话,ɦua11ɦuo11,ɦu11ɦo11,否,是,否,否,0.8,wa11wo11,wu11gho11,否,是,否,否,0.666667,ok,syllables_json.final,ɦua11ɦuo11,ɦua11ɦuo11,0.99,,坏话fiua11fiuo11指下流话。
两边都有,263,141,学问,121,263,学问,ɦioʔ1vẽ55,ɦiøʔ1vẽ55,否,是,否,否,0.888889,yoq1veen55,yoeq1veen55,否,是,否,否,0.909091,ok,syllables_json.final,ɦioʔ1vẽ55,ɦioʔ1vẽ55,0.99,,学问的?t'v拟
两边都有,263,141,横话,132,263,横话,uaŋ33ɦuo55,ɦaŋ33ɦo55,否,是,否,否,0.8,uan33wo55,ghan33gho55,否,是,否,否,0.636364,ok,syllables_json.final,uaŋ33ɦuo55,uaŋ33ɦuo55,0.99,,横话uaIJ~Wuo~~峦横无礼的话。
两边都有,263,141,气力,119,263,气力,tɕʰi33lieʔ5,tɕʰi33lieʔ3,否,否,是,是,0.909091,chi33liq5,chi33liq3,否,否,是,是,0.888889,ok,syllables_json.final,tɕʰi33lieʔ5,tɕʰi33lieʔ5,0.99,,气力t<;;炉lien3
两边都有,263,141,气度,127,263,气度,tɕʰi33du55,tɕʰi33du33,否,否,是,是,0.8,chi33du55,chi33du33,否,否,是,是,0.777778,ok,syllables_json.final,tɕʰi33du55,tɕʰi33du55,0.99,,气度tc呫du炉
两边都有,263,141,气话,137,263,气话,tɕʰi33ɦuo33,tɕʰi33ɦo33,否,是,否,否,0.909091,chi33wo33,chi33gho33,否,是,否,否,0.8,ok,syllables_json.final,tɕʰi33ɦuo33,tɕʰi33ɦuo33,0.99,,气话tc;;11i33fiuoll生气时说的过头话。
两边都有,263,141,浮话,134,263,浮话,vʏ11ɦuo55,vɤ231,否,否,否,否,0.111111,v11wo55,veu231,否,否,否,否,,unknown_ipa:ʏ,syllables_json.final,vʏ11ɦuo55,vʏ11ɦuo55,0.99,,浮话v1s-n1nuo从调侃俏皮的话，多指对女性的轻簿言辞。
两边都有,263,141,炼话,131,263,炼话,liẽ11ɦuo11,liẽ11ɦo11,否,是,否,否,0.9,lien11wo11,lien11gho11,否,是,否,否,0.818182,ok,syllables_json.final,liẽ11ɦuo11,liẽ11ɦuo11,0.99,,炼话lie11fiuo11简练、诙诮、粘采的话。
两边都有,263,141,眼格,117,263,眼格,ŋæ15kaʔ54,ŋæ̃115kaʔ54,否,否,否,否,0.818182,ng15kaq54,ngaen115kaq54,否,否,否,否,,unknown_ipa:æ,syllables_json.final,ŋæ15kaʔ54,ŋæ15kaʔ54,0.99,,眼格l)无盄ka?~~眼界。
两边都有,263,141,破话,135,263,破话,pʰa33ɦuo33,pʰa33ɦo33,否,是,否,否,0.9,pha33wo33,pha33gho33,否,是,否,否,0.8,ok,syllables_json.final,pʰa33ɦuo33,pʰa33ɦuo33,0.99,,破话pha33fiuoU毁谤性的话。
两边都有,263,141,胀话,136,263,胀话,tsaŋ33ɦuo33,tsaŋ33ɦo33,否,是,否,否,0.909091,tsan33wo33,tsan33gho33,否,是,否,否,0.818182,ok,syllables_json.final,tsaŋ33ɦuo33,tsaŋ33ɦuo33,0.99,,胀话tsa1)33fiuoH发牢骚而又使人尤可余何的话。
两边都有,263,141,造话,130,263,造话,zɒ15ɦuo52,zɒ115ɦu55dɤ52,否,否,否,否,0.615385,zau15wo52,zau115wu55deu52,否,否,否,否,0.533333,ok,syllables_json.final,zɒ15ɦuo52,zɒ15ɦuo52,0.99,,造话zo::~fiu础假话，谎话。
两边都有,263,141,靠傍,129,263,靠傍,kʰ33bɒŋ33,kʰɒ33bɒŋ33,否,是,否,否,0.9,kh33baon33,khau33baon33,否,是,否,否,0.833333,ok,syllables_json.final,kɒ33bɒŋ33,kʰ33bɒŋ33,0.99,,"靠傍k""沪bOIJSf依节。"
仅VLM,263,141,力道,,,,lieʔ1do55,,否,否,否,否,,liq1do55,,否,否,否,否,,ok,syllables_json.final,lieʔ1do55,lieʔ1do55,0.99,,
仅VLM,263,141,宕话,,,,daŋ11ɦuo11,,否,否,否,否,,dan11wo11,,否,否,否,否,,ok,syllables_json.final,daŋ11ɦuo11,daŋ11ɦuo11,0.99,,
仅VLM,263,141,局气,,,,dʑioʔ1tɕʰi55,,否,否,否,否,,jioq1chi55,,否,否,否,否,,ok,syllables_json.final,dʑioʔ1tɕʰi55,dʑioʔ1tɕʰi55,0.99,,
仅VLM,263,141,搡*话,,,,sɒŋ33ɦuo33,,否,否,否,否,,saon33wo33,,否,否,否,否,,ok,syllables_json.final,sɒŋ33ɦuo33,sɒŋ33ɦuo33,0.99,,
仅VLM,263,141,由头,,,,ɦiʏ11dʏ52,,否,否,否,否,,yi11d52,,否,否,否,否,,unknown_ipa:ʏ;unknown_ipa:ʏ,syllables_json.final,ɦiʏ11dʏ52,ɦiʏ11dʏ52,0.99,,
仅VLM,263,141,眼夫,,,,ŋæ15fu52,,否,否,否,否,,ng15fu52,,否,否,否,否,,unknown_ipa:æ,syllables_json.final,ŋæ15fu52,ŋæ15fu52,0.99,,
仅VLM,263,141,肚量,,,,du15lian52,,否,否,否,否,,du15lian52,,否,否,否,否,,ok,syllables_json.final,du15lian52,du15lian52,0.99,,
仅VLM,263,141,道理,,,,do15li52,,否,否,否,否,,do15li52,,否,否,否,否,,ok,syllables_json.final,do15li52,do15li52,0.99,,
仅VLM,263,141,邓*话,,,,dəŋ11ɦuo11,,否,否,否,否,,deon11wo11,,否,否,否,否,,ok,syllables_json.final,dəŋ11ɦuo11,dəŋ11ɦuo11,0.99,,
仅OCR,263,,力迫,120,263,力迫,,lieʔ1dɒ55,否,否,否,否,,,liq1dau55,否,否,否,否,,ok,,,,,,力迫lie?f3d咄｀
仅OCR,263,,宥话,141,263,宥话,,dɒŋ11ɦo11,否,否,否,否,,,daon11gho11,否,否,否,否,,ok,,,,,,宥话dal)11fiuo11有所指而没有挑明的话。
仅OCR,263,,巾头,124,263,巾头,,ɦiɤ11dɤ52,否,否,否,否,,,yeu11deu52,否,否,否,否,,ok,,,,,,巾头印砌d咄
仅OCR,263,,揆话,138,263,揆话,,sɒŋ33ɦo33,否,否,否,否,,,saon33gho33,否,否,否,否,,ok,,,,,,揆话SD1J336uolj讽刺挖苦人的话。
仅OCR,263,,肚景,128,263,肚景,,tu335liaŋ52,否,否,否,否,,,tu335lian52,否,否,否,否,,ok,,,,,,肚景du盄lialJ且
仅OCR,263,,迫理,123,263,迫理,,dɒ115li52,否,否,否,否,,,dau115li52,否,否,否,否,,ok,,,,,,迫理do盄Ii炉
仅OCR,263,,邓话,140,263,邓话,,dəŋ11ɦo11,否,否,否,否,,,deon11gho11,否,否,否,否,,ok,,,,,,邓话d::>IJ11fiuo11以反话讽刺挖苦的话。
仅OCR,263,,限夫,116,263,限夫,,ŋæ̃115fu52,否,否,否,否,,,ngaen115fu52,否,否,否,否,,ok,,,,,,限夫I)元盄fu5~限力。
两边都有,264,142,东南,156,264,东南,toŋ35nẽ52,toŋ33nẽ52,否,否,是,是,0.888889,ton35neen52,ton33neen52,否,否,是,是,0.909091,ok,syllables_json.final,toŋ35nẽ52,toŋ35nẽ52,0.95,,东南tOl)~~n赌
两边都有,264,142,东边,160,264,东边,toŋ35piẽ52,toŋ33piẽ52,否,否,是,是,0.9,ton35pien52,ton33pien52,否,否,是,是,0.909091,ok,syllables_json.final,toŋ35piẽ52,toŋ35piẽ52,0.95,,东边tOl)~~p陌
两边都有,264,142,亮话,143,264,亮话,liaŋ11ɦuo11,liaŋ11ɦo11,否,是,否,否,0.909091,lian11wo11,lian11gho11,否,是,否,否,0.818182,ok,syllables_json.final,liaŋ11ɦuo11,liaŋ11ɦuo11,0.95,,亮话lia1J11fiuo11不能卤说但斐人叨白的话。
两边都有,264,142,凡话,144,264,凡话,væ̃231ɦuo11,væ̃11huo55ɕiŋ52,否,否,否,否,0.333333,vaen231wo11,vaen11huo55shin52,否,否,否,否,0.294118,ok,syllables_json.final,væ̃231ɦuo11,væ̃231ɦuo11,0.95,,凡话v无铲fiuo县）一11自己的经验来说叩巾理。
两边都有,264,142,北,155,264,北,po45,poʔ45,否,是,否,否,0.8,po45,poq45,否,是,否,否,0.8,ok,syllables_json.final,poʔ45,po45,0.95,,北po'14s
两边都有,264,142,北首,168,264,北首,poʔ3sʮ55,poʔ3sɤ55,否,是,否,否,0.875,poq3s55,poq3seu55,否,否,否,否,,unknown_ipa:ʮ,syllables_json.final,poʔ3sʮ55,poʔ3sʮ55,0.95,,北首po许S¥铲
两边都有,264,142,南边,163,264,南边,nẽ11piẽ52,nẽ11piẽ52,是,是,是,否,1.0,neen11pien52,neen11pien52,是,是,是,否,1.0,ok,syllables_json.final,nẽ11piẽ52,nẽ11piẽ52,0.95,,南边n础p陌
两边都有,264,142,南首,162,264,南首,nẽ11sʮ55,nẽ11sɤ55,否,是,否,否,0.875,neen11s55,neen11seu55,否,否,否,否,,unknown_ipa:ʮ,syllables_json.final,nẽ11sʮ55,nẽ11sʮ55,0.95,,南首n础s沁
两边都有,264,142,呆话,149,264,呆话,ŋE231ɦuo55,ŋᴇ11ɦo55,否,否,否,否,0.6,nge231wo55,nge11gho55,否,否,否,否,,unknown_ipa:E,syllables_json.final,ŋE231ɦuo55,ŋE231ɦuo55,0.95,,呆话l)Ef~'fiuo县不现实的傻话。
两边都有,264,142,杜话,146,264,杜话,du113ɦuo52,tu335ɦu55dɤ52,否,否,否,否,0.384615,du113wo52,tu335wu55deu52,否,否,否,否,0.285714,ok,syllables_json.final,du113ɦuo52,du113ɦuo52,0.95,,杜话du::如fiu的故意表现得反应迟钝利实际I二内心很阴自。
两边都有,264,142,满话,152,264,满话,mø113ɦuo52,miẽ231,否,否,否,否,0.2,m113wo52,mien231,否,否,否,否,,unknown_ipa:ø,syllables_json.final,mø113ɦuo52,mø113ɦuo52,0.95,,满话m础沂uo片过头话。
两边都有,264,142,绝话,150,264,绝话,dzieʔ23ɦuo55,dʑieʔ1ɦo55,否,否,否,否,0.666667,dziq23wo55,jiq1gho55,否,否,否,否,0.5,ok,syllables_json.final,dzieʔ23ɦuo55,dzieʔ23ɦuo55,0.95,,绝话d~ie?Pfiuo1~夸大对方的意思从中表现出对方的谬误。
仅VLM,264,142,东,,,,toŋ52,,否,否,否,否,,ton52,,否,否,否,否,,ok,syllables_json.final,toŋ52,toŋ52,0.95,,
仅VLM,264,142,东北,,,,toŋ35poʔ5,,否,否,否,否,,ton35poq5,,否,否,否,否,,ok,syllables_json.final,toŋ35poʔ5,toŋ35poʔ5,0.95,,
仅VLM,264,142,东面,,,,toŋ35miẽ55,,否,否,否,否,,ton35mien55,,否,否,否,否,,ok,syllables_json.final,toŋ35miẽ55,toŋ35miẽ55,0.95,,
仅VLM,264,142,东首,,,,toŋ35sʮ55,,否,否,否,否,,ton35s55,,否,否,否,否,,unknown_ipa:ʮ,syllables_json.final,toŋ35sʮ55,toŋ35sʮ55,0.95,,
仅VLM,264,142,北边,,,,poʔ3piẽ52,,否,否,否,否,,poq3pien52,,否,否,否,否,,ok,syllables_json.final,poʔ3piẽ52,poʔ3piẽ52,0.95,,
仅VLM,264,142,南,,,,nẽ231,,否,否,否,否,,neen231,,否,否,否,否,,ok,syllables_json.final,nẽ231,nẽ231,0.95,,
仅VLM,264,142,南面,,,,nẽ11miẽ55,,否,否,否,否,,neen11mien55,,否,否,否,否,,ok,syllables_json.final,nẽ11miẽ55,nẽ11miẽ55,0.95,,
仅VLM,264,142,懈话,,,,ga113ɦuo52,,否,否,否,否,,ga113wo52,,否,否,否,否,,unknown_ipa:g,syllables_json.final,ga113ɦuo52,ga113ɦuo52,0.95,,
仅VLM,264,142,海话,,,,hE335ɦuo52,,否,否,否,否,,he335wo52,,否,否,否,否,,unknown_ipa:E,syllables_json.final,hE335ɦuo52,hE335ɦuo52,0.95,,
仅VLM,264,142,西,,,,ɕi52,,否,否,否,否,,shi52,,否,否,否,否,,ok,syllables_json.final,ɕi52,ɕi52,0.95,,
仅VLM,264,142,西北,,,,ɕi35po5,,否,否,否,否,,shi35po5,,否,否,否,否,,ok,syllables_json.final,ɕi35poʔ5,ɕi35po5,0.95,,
仅VLM,264,142,西南,,,,ɕi35nẽ52,,否,否,否,否,,shi35neen52,,否,否,否,否,,ok,syllables_json.final,ɕi35nẽ52,ɕi35nẽ52,0.95,,
仅VLM,264,142,西边,,,,ɕi35piẽ52,,否,否,否,否,,shi35pien52,,否,否,否,否,,ok,syllables_json.final,ɕi35piẽ52,ɕi35piẽ52,0.95,,
仅VLM,264,142,西面,,,,ɕi35miẽ55,,否,否,否,否,,shi35mien55,,否,否,否,否,,ok,syllables_json.final,ɕi35miẽ55,ɕi35miẽ55,0.95,,
仅VLM,264,142,西首,,,,ɕi35sʮ55,,否,否,否,否,,shi35s55,,否,否,否,否,,unknown_ipa:ʮ,syllables_json.final,ɕi35sʮ55,ɕi35sʮ55,0.95,,
仅VLM,264,142,话把,,,,ɦuo11po11,,否,否,否,否,,wo11po11,,否,否,否,否,,ok,syllables_json.final,ɦuo11po11,ɦuo11po11,0.95,,
仅OCR,264,,东血,161,264,东血,,toŋ33miẽ55,否,否,否,否,,,ton33mien55,否,否,否,否,,ok,,,,,,东血tOJJ证im郔
仅OCR,264,,力首,159,264,力首,,toŋ52,否,否,否,否,,,ton52,否,否,否,否,,ok,,,,,,力、首fOIJ炸双铲
仅OCR,264,,县,145,264,县,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,凡话v无铲fiuo县）一11自己的经验来说叩巾理。
仅OCR,264,,四面,167,264,四面,,ɕi33miẽ55,否,否,否,否,,,shi33mien55,否,否,否,否,,ok,,,,,,四面c说mi眈
仅OCR,264,,尔,154,264,尔,,toŋ52,否,否,否,否,,,ton52,否,否,否,否,,ok,,,,,,尔to1J52
仅OCR,264,,尔北,157,264,尔北,,toŋ33poʔ5,否,否,否,否,,,ton33poq5,否,否,否,否,,ok,,,,,,尔北to咄po?;'
仅OCR,264,,屁,164,264,屁,,nẽ11miẽ55,否,否,否,否,,,neen11mien55,否,否,否,否,,ok,,,,,,屁j向n甜mie县
仅OCR,264,,懈活,147,264,懈活,,ga115huo55ɕiẽ52,否,否,否,否,,,ga115huo55shien52,否,否,否,否,,ok,,,,,,懈活ga雷fiuo甘·J竹步紧急仰故作漫不经心的话。
仅OCR,264,,沾把,153,264,沾把,,ɦo11po11,否,否,否,否,,,gho11po11,否,否,否,否,,ok,,,,,,沾把fiuo11pott给入的门实。
仅OCR,264,,泭话,151,264,泭话,,hᴇ52,否,否,否,否,,,he52,否,否,否,否,,ok,,,,,,泭话h矿节uoU吹牛的因
仅OCR,264,,甘,148,264,甘,,mi113,否,否,否,否,,,mi113,否,否,否,否,,ok,,,,,,懈活ga雷fiuo甘·J竹步紧急仰故作漫不经心的话。
仅OCR,264,,西北咄,158,264,西北咄,,poʔ45,否,否,否,否,,,poq45,否,否,否,否,,ok,,,,,,西北咄po'?j5
仅OCR,264,,西边吭,166,264,西边吭,,piẽ52,否,否,否,否,,,pien52,否,否,否,否,,ok,,,,,,西边吭p面
