合并状态,source_page,pdf_page,词条,OCR行号,OCR页码,OCR汉字,VLM_IPA,OCR_IPA,IPA完全相同,IPA数字相同,IPA音段相同,IPA只有数字不同,IPA相似度,VLM吴拼_由IPA反推,OCR吴拼,吴拼完全相同,吴拼数字相同,吴拼字母相同,吴拼只有数字不同,吴拼相似度,VLM吴拼反推状态,VLM_IPA来源,VLM_原始IPA字段,VLM_ipa_raw,VLM置信度,VLM备注,OCR后续汉字
两边都有,336,214,丈,2212,336,丈,dzaŋ113,dzaŋ113,是,是,是,否,1.0,dzan113,dzan113,是,是,是,否,1.0,ok,syllables_json.final,dzaŋ113,dzaŋ113,0.99,,丈dza1)113
两边都有,336,214,两,2220,336,两,liaŋ113,liaŋ113,是,是,是,否,1.0,lian113,lian113,是,是,是,否,1.0,ok,syllables_json.final,liaŋ113,liaŋ113,0.99,,两liaI)I13
两边都有,336,214,升,2217,336,升,səŋ52,səŋ52,是,是,是,否,1.0,seon52,seon52,是,是,是,否,1.0,ok,syllables_json.final,səŋ52,səŋ52,0.99,,升Sdl)52
两边都有,336,214,合,2218,336,合,keʔ45,keʔ45,是,是,是,否,1.0,keq45,keq45,是,是,是,否,1.0,ok,syllables_json.final,keʔ45,keʔ45,0.99,,合ke?4s
两边都有,336,214,回,2205,336,回,fiuɛ231,ɦy231,否,是,否,否,0.428571,fiu231,yu231,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,fiuɛ231,fiuɛ231,0.99,,回fiUE231石一~o
两边都有,336,214,块,2222,336,块,kʰuɛ33,kʰuᴇ33,否,是,否,否,0.833333,khu33,khue33,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,kʰuɛ33,kʰuɛ33,0.99,,块khuE33兀。
两边都有,336,214,埭,2207,336,埭,da11,da11,是,是,是,否,1.0,da11,da11,是,是,是,否,1.0,ok,syllables_json.final,da11,da11,0.99,,"埭da""去一～。"
两边都有,336,214,寸,2214,336,寸,tsʰə̃33,tsʰẽ33,否,是,否,否,0.714286,tshr33,tsheen33,否,否,否,否,,unknown_ipa:̃,syllables_json.final,tsʰə̃33,tsʰə̃33,0.99,,寸tshe33
两边都有,336,214,尺,2213,336,尺,tsʰaʔ45,tsʰaʔ45,是,是,是,否,1.0,tshaq45,tshaq45,是,是,是,否,1.0,ok,syllables_json.final,tsʰaʔ45,tsʰaʔ45,0.99,,尺tsha?4s
两边都有,336,214,我,2224,336,我,ŋo113,ŋo113,是,是,是,否,1.0,ngo113,ngo113,是,是,是,否,1.0,ok,syllables_json.final,ŋo113,ŋo113,0.99,,我I)OIIJ
两边都有,336,214,斤,2219,336,斤,tɕiŋ52,tɕiŋ52,是,是,是,否,1.0,cin52,cin52,是,是,是,否,1.0,ok,syllables_json.final,tɕiŋ52,tɕiŋ52,0.99,,斤t<;;il)S2
两边都有,336,214,歇,2210,336,歇,ɕiɛʔ45,ɕieʔ45,否,是,否,否,0.833333,shi45,shiq45,否,否,否,否,,unknown_ipa:ɛ;unknown_ipa:ʔ,syllables_json.final,ɕiɛ45,ɕiɛʔ45,0.99,,歇~ie?~5会儿：坐一～。
两边都有,336,214,角,2223,336,角,koʔ45,koʔ45,是,是,是,否,1.0,koq45,koq45,是,是,是,否,1.0,ok,syllables_json.final,koʔ45,koʔ45,0.99,,"角ko,~5"
两边都有,336,214,记,2209,336,记,tɕi33,tɕi33,是,是,是,否,1.0,ci33,ci33,是,是,是,否,1.0,ok,syllables_json.final,tɕi33,tɕi33,0.99,,记t~i33拷一～。
两边都有,336,214,顿,2208,336,顿,tø̃33,tø̃33,是,是,是,否,1.0,toen33,toen33,是,是,是,否,1.0,ok,syllables_json.final,tø̃33,tø̃33,0.99,,顿t033打一～。
两边都有,337,215,倷,2232,337,倷,na113,na113,是,是,是,否,1.0,na113,na113,是,是,是,否,1.0,ok,syllables_json.final,na113,na113,0.95,,倷na113你们c
两边都有,337,215,偌,2225,337,偌,noʔ23,noʔ23,是,是,是,否,1.0,noq23,noq23,是,是,是,否,1.0,ok,syllables_json.final,noʔ23,noʔ23,0.95,,偌no?2J你。
两边都有,340,218,先,2327,340,先,ȶiĕ52,ɕiẽ52,否,是,否,否,0.6,i52,shien52,否,否,否,否,,unknown_ipa:ȶ;unknown_ipa:ĕ,syllables_json.final,iĕ52,ȶiĕ52,0.95,,先cies2
两边都有,340,218,要,2330,340,要,iɒ33,iɒ33,是,是,是,否,1.0,iau33,iau33,是,是,是,否,1.0,ok,syllables_json.final,iɒ33,iɒ33,0.95,,要i矿(1)要。(2)将要、就要。
两边都有,341,219,好,2368,341,好,hɒ335,hɒ335,是,是,是,否,1.0,hau335,hau335,是,是,是,否,1.0,ok,syllables_json.final,hɒ335,hɒ335,0.95,,好ho335较多：～曲个人，～儿只牛，～歇H了。
两边都有,341,219,毛,2371,341,毛,mɒ231,mɒ231,是,是,是,否,1.0,mau231,mau231,是,是,是,否,1.0,ok,syllables_json.final,mɒ231,mɒ231,0.95,,毛mo231约略：～仙仙，也只有两斤多C
两边都有,341,219,蛮,2347,341,蛮,mæ̃52,mæ̃52,是,是,是,否,1.0,maen52,maen52,是,是,是,否,1.0,ok,syllables_json.final,mæ̃52,mæ̃52,0.95,,蛮m元Slf比
两边都有,341,219,越,2355,341,越,ɦioʔ23,ɦiøʔ23,否,是,否,否,0.833333,yoq23,yoeq23,否,是,否,否,0.833333,ok,syllables_json.final,ɦioʔ23,ɦioʔ23,0.95,,越fii0?卫
两边都有,341,219,还,2376,341,还,ɦuæ231,ɦæ̃231,否,是,否,否,0.666667,wu231,ghaen231,否,否,否,否,,unknown_ipa:æ,syllables_json.final,ɦuæ231,ɦuæ231,0.95,,还fiu元231~好。
两边都有,341,219,透,2359,341,透,tʰy33,tʰɤ33,否,是,否,否,0.8,thiu33,theu33,否,是,否,否,0.833333,ok,syllables_json.final,tʰy33,tʰy33,0.95,,"透t""'l(J.\四千形容词后：好～哉。"
两边都有,343,221,也,2422,343,也,ɦia113ɦa113,lia113ɦa113,否,是,否,否,0.909091,ya113gha113,lia113gha113,否,是,否,否,0.833333,ok,syllables_json.final,ɦia113ɦa113,ɦia113ɦa113,0.95,,也fiia113'fia113
两边都有,343,221,到究,2434,343,到究,tɒ33tɕiɤ33,tɒ33tɕiɤ33,是,是,是,否,1.0,tau33cieu33,tau33cieu33,是,是,是,否,1.0,ok,syllables_json.final,tɒ33tiɤ33,tɒ33tɕiɤ33,0.95,,到究to33t~i炉
两边都有,343,221,另外,2427,343,另外,liŋ11ŋa11,liŋ11ŋa11,是,是,是,否,1.0,lin11nga11,lin11nga11,是,是,是,否,1.0,ok,syllables_json.final,liŋ11ŋa11,liŋ11ŋa11,0.95,,另外li!J肾aII
两边都有,343,221,咦,2418,343,咦,i33,i33,是,是,是,否,1.0,i33,i33,是,是,是,否,1.0,ok,syllables_json.final,i33,i33,0.95,,咦j33又：～要好、～婓功，～婓马儿勿吃草。
两边都有,343,221,添,2420,343,添,tiɛ52,tʰiẽ52,否,是,否,否,0.666667,ti52,thien52,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,tʰiɛ52,tiɛ52,0.95,,添thie52四千述宾结构之后：吃碗饭～。
两边都有,343,221,过,2430,343,过,ku33,ku33,是,是,是,否,1.0,ku33,ku33,是,是,是,否,1.0,ok,syllables_json.final,ku33,ku33,0.95,,过ku33四动词后表示革复：今朝迟哉，阴悄冉来～。
两边都有,344,222,万万,2443,344,万万,væ11væ11,væ̃11væ̃11,否,是,否,否,0.8,v11v11,vaen11vaen11,否,否,否,否,,unknown_ipa:æ;unknown_ipa:æ,syllables_json.final,væ11væ11,væ11væ11,0.95,,万万v元lly无“千万。
两边都有,344,222,偷盘,2452,344,偷盘,tʰ33bõ52,tʰɤ33bø̃52,否,是,否,否,0.7,th33b52,theu33boen52,否,否,否,否,,unknown_ipa:õ,syllables_json.final,tʰ33bõ52,tʰ33bõ52,0.8,第一个音节声母部分模糊，疑似tʰ后跟韵母缺失或合并，按可见音标提取,偷盘th汴b础1肖怕的：伊～则我话，中位婓精简哉。
两边都有,344,222,反究,2466,344,反究,fæ335tɕiv52,fæ̃335tɕiɤ52,否,是,否,否,0.833333,f335civ52,faen335cieu52,否,否,否,否,,unknown_ipa:æ,syllables_json.final,fæ335tɕiv52,fæ335tɕiv52,0.9,,反究f志35t~j戏反而：偌东西敲破得，～话我唔有安拢。
两边都有,344,222,抵桩,2464,344,抵桩,ti335tsɒŋ52,ti335tsɒŋ52,是,是,是,否,1.0,ti335tsaon52,ti335tsaon52,是,是,是,否,1.0,ok,syllables_json.final,ti335tsɒŋ52,ti335tsɒŋ52,0.9,,抵桩ti335tSUIJ52准备：我～拨伊话两句咯。
两边都有,345,223,好,2487,345,好,hɒ335,hɒ335,是,是,是,否,1.0,hau335,hau335,是,是,是,否,1.0,ok,syllables_json.final,hɒ335,hɒ335,0.98,,好ho3J5可以：介咯巾休未优老早～话战
两边都有,345,223,肯,2480,345,肯,kʰəŋ335,kʰəŋ335,是,是,是,否,1.0,kheon335,kheon335,是,是,是,否,1.0,ok,syllables_json.final,kʰəŋ335,kʰəŋ335,0.98,,肯kh;:>l)m
两边都有,346,224,从,2514,346,从,dzoŋ231,dzoŋ231,是,是,是,否,1.0,dzon231,dzon231,是,是,是,否,1.0,ok,syllables_json.final,dzoŋ231,dzoŋ231,1.0,,从dzOJJ231
两边都有,346,224,勿,2493,346,勿,veʔ23,vᴇʔ23,否,是,否,否,0.8,veq23,ve23,否,是,否,否,0.8,ok,syllables_json.final,veʔ23,veʔ23,1.0,,勿ve?23个。
两边都有,346,224,拨,2507,346,拨,pe45,pᴇʔ45,否,是,否,否,0.6,pe45,pe45,否,否,否,否,,unknown_ipa:e,syllables_json.final,peʔ45,pe45,1.0,,拨pe?4s(l)把：～我枝笔化过来。(2)比：我～伊长此。
两边都有,346,224,未,2496,346,未,mi11,mi11,是,是,是,否,1.0,mi11,mi11,是,是,是,否,1.0,ok,syllables_json.final,mi11,mi11,1.0,,未mill
两边都有,346,224,趁,2513,346,趁,tsʰɛ33,tsʰɿ33,否,是,否,否,0.833333,tsh33,tshy33,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,tsʰɛ̃33,tsʰɛ33,1.0,,趁tSh铲趁：～机会。
两边都有,347,225,同,2528,347,同,doŋ231,doŋ231,是,是,是,否,1.0,don231,don231,是,是,是,否,1.0,ok,syllables_json.final,do231,doŋ231,0.95,,同dOl)凶
两边都有,347,225,朝,2517,347,朝,dzɒ231,dzɒ231,是,是,是,否,1.0,dzau231,dzau231,是,是,是,否,1.0,ok,syllables_json.final,dzɒ231,dzɔ231,0.95,,朝dzo卫1
两边都有,347,225,照,2521,347,照,tsɒ33,tsɒ33,是,是,是,否,1.0,tsau33,tsau33,是,是,是,否,1.0,ok,syllables_json.final,tsɒ33,tsɔ33,0.95,,照tso33按照。
两边都有,347,225,让,2522,347,让,ȵiaŋ11,ȵiaŋ11,是,是,是,否,1.0,gnian11,gnian11,是,是,是,否,1.0,ok,syllables_json.final,ȵiaŋ11,ȵiaŋ11,0.95,,"让n,ial)II"
两边都有,347,225,随,2524,347,随,dzɛ231,dzɿ231,否,是,否,否,0.833333,dz231,dzy231,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,dzɛ231,dzɛ231,0.95,,随dz臼巾若：～伊欢向。
两边都有,348,226,叫,2548,348,叫,tɕio33,tɕiɒ33,否,是,否,否,0.833333,cio33,ciau33,否,是,否,否,0.666667,ok,syllables_json.final,tɕio33,tɕio33,0.95,,叫ti;:io33地：慢慢～。
两边都有,348,226,咯,2547,348,咯,koʔ45goʔ23,koʔ45koʔ23,否,是,否,否,0.9,koq45goq23,koq45koq23,否,否,否,否,,unknown_ipa:g,syllables_json.final,"koʔ45,goʔ23",koʔ45goʔ23,0.95,多音字，逗号分隔,"咯ko?4s,go?23的：我～，红～。"
两边都有,348,226,末,2559,348,末,meʔ23,meʔ23,是,是,是,否,1.0,meq23,meq23,是,是,是,否,1.0,ok,syllables_json.final,meʔ23,meʔ23,0.95,,末me俨停顿：等～，勿晓得伊来来，勿等～，防恐伊会来，捺令
两边都有,348,226,牢,2556,348,牢,lo231,lɒ231,否,是,否,否,0.8,lo231,lau231,否,是,否,否,0.666667,ok,syllables_json.final,lo231,lo231,0.95,,牢10231住：石～伊。
两边都有,348,226,过,2555,348,过,ku33,ku33,是,是,是,否,1.0,ku33,ku33,是,是,是,否,1.0,ok,syllables_json.final,ku33,ku33,0.95,,过ku33过：饭吃～哉。
两边都有,349,227,哉,2573,349,哉,tse52dzᴇ231,tsᴇ52dzᴇ231,否,是,否,否,0.909091,tse52dze231,tse52dze231,否,否,否,否,,unknown_ipa:e,syllables_json.final,tse52dzᴇ231,tse52dzᴇ231,1.0,,"哉tsE52,dzE231完成：西北风进城～。"
两边都有,349,227,啊,2568,349,啊,ɦa231,ɦa231,是,是,是,否,1.0,gha231,gha231,是,是,是,否,1.0,ok,syllables_json.final,ɦa231,ɦa231,1.0,,啊fia231(l)疑问：勿肖~?(2)提酮：去勿得个～。
两边都有,349,227,嗨,2581,349,嗨,hᴇ52,hᴇ52,是,是,是,否,1.0,he52,he52,是,是,是,否,1.0,ok,syllables_json.final,hᴇ52,hᴇ52,1.0,,嗨hE52满意：～，终算妞到顶哉！
两边都有,350,228,唔,2589,350,唔,ŋ231,ɦy231,否,是,否,否,0.6,ng231,yu231,否,是,否,否,0.6,ok,syllables_json.final,ŋ231,ŋ231,0.99,,唔1)231有所感觉：～，啥气息啊？
两边都有,350,228,啊,2601,350,啊,ɦa113,ɦa113,是,是,是,否,1.0,gha113,gha113,是,是,是,否,1.0,ok,syllables_json.final,ɦa113,ɦa113,0.99,,啊fiall}不即解：～．偌话啥西？
