sample_id	image	label	page	row_index	syllable_index	source_split	quality	tone_position	tone_policy	wupin_base	ipa_base	selected_tone	upper_tone	lower_tone
p126_0012_s00	images/p126_0012_s00.png	0	126	12	0	train	weak_match	upper_only	visual_segment_single_tone__lower_null	bin	biŋ	11	11	
p126_0012_s01	images/p126_0012_s01.png	0	126	12	1	train	weak_match	upper_only	visual_segment_single_tone__lower_null	di	di	55	55	
p126_0013_s00	images/p126_0013_s00.png	0	126	13	0	train	weak_match	no_detected_tone_digits	visual_segment_single_tone__lower_null	chia	tɕʰia	33	33	
p126_0013_s01	images/p126_0013_s01.png	0	126	13	1	train	weak_match	no_detected_tone_digits	visual_segment_single_tone__lower_null	pho	pʰɒ	33	33	
p126_0014_s00	images/p126_0014_s00.png	0	126	14	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	pho	pʰɒ	33	33	
p126_0014_s01	images/p126_0014_s01.png	1	126	14	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	di	di	55		55
p126_0015_s00	images/p126_0015_s00.png	1	126	15	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	dien	diẽ	11		11
p126_0015_s01	images/p126_0015_s01.png	1	126	15	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	di	di	55		55
p126_0017_s00	images/p126_0017_s00.png	0	126	17	0	train	weak_match	upper_only	visual_segment_single_tone__lower_null	do	dɒ	11	11	
p126_0017_s01	images/p126_0017_s01.png	0	126	17	1	train	weak_match	upper_only	visual_segment_single_tone__lower_null	dien	diẽ	11	11	
p126_0020_s00	images/p126_0020_s00.png	0	126	20	0	train	low_match	upper_only	visual_segment_single_tone__lower_null	dien	diẽ	11	11	
p126_0020_s01	images/p126_0020_s01.png	0	126	20	1	train	low_match	upper_only	visual_segment_single_tone__lower_null	baen	bæ̃	52	52	
p126_0021_s00	images/p126_0021_s00.png	0	126	21	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	dien	diẽ	11	11	
p126_0021_s01	images/p126_0021_s01.png	1	126	21	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	da	da	55		55
p126_0023_s00	images/p126_0023_s00.png	1	126	23	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	dien	diẽ	11		11
p126_0023_s01	images/p126_0023_s01.png	1	126	23	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	kan	kaŋ	55		55
p127_0000_s00	images/p127_0000_s00.png	0	127	0	0	train	matched	upper_only	visual_segment_single_tone__lower_null	laen	læ̃	11	11	
p127_0000_s01	images/p127_0000_s01.png	0	127	0	1	train	matched	upper_only	visual_segment_single_tone__lower_null	sy	sɿ	11	11	
p127_0000_s02	images/p127_0000_s02.png	0	127	0	2	train	matched	upper_only	visual_segment_single_tone__lower_null	ti	ti	11	11	
p127_0000_s03	images/p127_0000_s03.png	0	127	0	3	train	matched	upper_only	visual_segment_single_tone__lower_null	dien	diẽ	11	11	
p127_0001_s00	images/p127_0001_s00.png	0	127	1	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	gho	ɦɒ	11	11	
p127_0001_s01	images/p127_0001_s01.png	1	127	1	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	keu	kə	11		11
p127_0002_s00	images/p127_0002_s00.png	0	127	2	0	train	matched	upper_only	visual_segment_single_tone__lower_null	di	di	11	11	
p127_0003_s00	images/p127_0003_s00.png	0	127	3	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	yoen	ɦiø̃	11	11	
p127_0003_s01	images/p127_0003_s01.png	1	127	3	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	di	di	55		55
p127_0004_s00	images/p127_0004_s00.png	0	127	4	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	di	di	11	11	
p127_0004_s01	images/p127_0004_s01.png	1	127	4	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	diau	diɤ	11		11
p127_0005_s00	images/p127_0005_s00.png	1	127	5	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	dien	diẽ	11		11
p127_0005_s01	images/p127_0005_s01.png	0	127	5	1	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	gaon	ɡɒŋ	55	55	
p127_0006_s00	images/p127_0006_s00.png	0	127	6	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	zoq	zoʔ	1	1	
p127_0006_s01	images/p127_0006_s01.png	1	127	6	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	di	di	55		55
p127_0007_s00	images/p127_0007_s00.png	0	127	7	0	train	matched	lower_only	visual_segment_single_tone__lower_null	huaon	huɒŋ	33	33	
p127_0007_s01	images/p127_0007_s01.png	1	127	7	1	train	matched	lower_only	visual_segment_selected_as_lower	di	di	55		55
p127_0008_s00	images/p127_0008_s00.png	1	127	8	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	san	saŋ	33		33
p127_0008_s01	images/p127_0008_s01.png	1	127	8	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	di	di	55		55
p127_0009_s00	images/p127_0009_s00.png	1	127	9	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	dzaq	dzaʔ	1		1
p127_0009_s01	images/p127_0009_s01.png	1	127	9	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	di	di	55		55
p127_0010_s00	images/p127_0010_s00.png	1	127	10	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	so	sɒ	33		33
p127_0010_s01	images/p127_0010_s01.png	1	127	10	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	di	di	55		55
p127_0011_s00	images/p127_0011_s00.png	0	127	11	0	train	matched	upper_only	visual_segment_single_tone__lower_null	ghaen	ɦæ̃	11	11	
p127_0011_s01	images/p127_0011_s01.png	0	127	11	1	train	matched	upper_only	visual_segment_single_tone__lower_null	so	sɒ	11	11	
p127_0011_s02	images/p127_0011_s02.png	0	127	11	2	train	matched	upper_only	visual_segment_single_tone__lower_null	di	di	11	11	
p127_0012_s00	images/p127_0012_s00.png	0	127	12	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	kaen	kæ̃	335	335	
p127_0012_s01	images/p127_0012_s01.png	0	127	12	1	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	tsy	tsɿ	55	55	
p127_0012_s02	images/p127_0012_s02.png	1	127	12	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	di	di	52		52
p127_0013_s00	images/p127_0013_s00.png	0	127	13	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	tshaeq	tsʰæʔ	3	3	
p127_0013_s01	images/p127_0013_s01.png	1	127	13	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	deu	də	52		52
p127_0014_s00	images/p127_0014_s00.png	0	127	14	0	train	low_match	upper_only	visual_segment_single_tone__lower_null	lin	liŋ	231	231	
p127_0015_s00	images/p127_0015_s00.png	0	127	15	0	train	low_match	upper_only	visual_segment_single_tone__lower_null	zau	zɤ	231	231	
p127_0016_s00	images/p127_0016_s00.png	1	127	16	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	daen	dæ̃	11		11
p127_0016_s01	images/p127_0016_s01.png	1	127	16	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	dzan	dzaŋ	52		52
p127_0017_s00	images/p127_0017_s00.png	0	127	17	0	train	matched	lower_only	visual_segment_single_tone__lower_null	sa	sa	33	33	
p127_0017_s01	images/p127_0017_s01.png	1	127	17	1	train	matched	lower_only	visual_segment_selected_as_lower	dzan	dzaŋ	33		33
p127_0019_s00	images/p127_0019_s00.png	1	127	19	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	saen	sæ̃	33		33
p127_0019_s01	images/p127_0019_s01.png	1	127	19	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	deu	də	55		55
p127_0020_s00	images/p127_0020_s00.png	0	127	20	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	saen	sæ̃	33	33	
p127_0020_s01	images/p127_0020_s01.png	1	127	20	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	tin	tiŋ	33		33
p127_0021_s00	images/p127_0021_s00.png	0	127	21	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	saen	sæ̃	33	33	
p127_0021_s01	images/p127_0021_s01.png	1	127	21	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	ciq	tɕiʔ	5		5
p127_0022_s00	images/p127_0022_s00.png	1	127	22	0	train	weak_match	lower_only	visual_segment_selected_as_lower	saen	sæ̃	33		33
p127_0022_s01	images/p127_0022_s01.png	1	127	22	1	train	weak_match	lower_only	visual_segment_selected_as_lower	kaon	kɒŋ	52		52
p127_0024_s00	images/p127_0024_s00.png	1	127	24	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	saen	sæ̃	33		33
p127_0024_s01	images/p127_0024_s01.png	1	127	24	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	ciaq	tɕiaʔ	5		5
p127_0025_s00	images/p127_0025_s00.png	1	127	25	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	saen	sæ̃	52		52
p127_0025_s01	images/p127_0025_s01.png	1	127	25	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	au	ɤ	55		55
p127_0026_s00	images/p127_0026_s00.png	0	127	26	0	train	weak_match	upper_only	visual_segment_single_tone__lower_null	saen	sæ̃	33	33	
p127_0026_s01	images/p127_0026_s01.png	0	127	26	1	train	weak_match	upper_only	visual_segment_single_tone__lower_null	gau	ɡɤ	55	55	
p127_0027_s00	images/p127_0027_s00.png	0	127	27	0	train	weak_match	upper_only	visual_segment_single_tone__lower_null	gau	ɡɤ	11	11	
p127_0027_s01	images/p127_0027_s01.png	0	127	27	1	train	weak_match	upper_only	visual_segment_single_tone__lower_null	li	li	11	11	
p127_0028_s00	images/p127_0028_s00.png	0	127	28	0	train	matched	upper_only	visual_segment_single_tone__lower_null	saen	sæ̃	33	33	
p127_0028_s01	images/p127_0028_s01.png	0	127	28	1	train	matched	upper_only	visual_segment_single_tone__lower_null	kho	kʰɒ	55	55	
p127_0028_s02	images/p127_0028_s02.png	0	127	28	2	train	matched	upper_only	visual_segment_single_tone__lower_null	lo	lɒ	52	52	
p128_0000_s00	images/p128_0000_s00.png	1	128	0	0	val	matched	both_upper_lower	visual_segment_selected_as_lower	saen	sæ̃	33		33
p128_0000_s01	images/p128_0000_s01.png	1	128	0	1	val	matched	both_upper_lower	visual_segment_selected_as_lower	u	u	55		55
p128_0000_s02	images/p128_0000_s02.png	0	128	0	2	val	matched	both_upper_lower	visual_segment_single_tone__lower_null	u	u	52	52	
p128_0001_s00	images/p128_0001_s00.png	1	128	1	0	val	weak_match	both_upper_lower	visual_segment_selected_as_lower	saen	sæ̃	33		33
p128_0001_s01	images/p128_0001_s01.png	1	128	1	1	val	weak_match	both_upper_lower	visual_segment_selected_as_lower	li	li	55		55
p128_0004_s00	images/p128_0004_s00.png	0	128	4	0	val	weak_match	lower_only	visual_segment_single_tone__lower_null	saen	sæ̃	33	33	
p128_0004_s01	images/p128_0004_s01.png	1	128	4	1	val	weak_match	lower_only	visual_segment_selected_as_lower	don	doŋ	55		55
p128_0005_s00	images/p128_0005_s00.png	0	128	5	0	val	weak_match	upper_only	visual_segment_single_tone__lower_null	di	di	11	11	
p128_0005_s01	images/p128_0005_s01.png	0	128	5	1	val	weak_match	upper_only	visual_segment_single_tone__lower_null	don	doŋ	11	11	
p128_0006_s00	images/p128_0006_s00.png	1	128	6	0	val	weak_match	both_upper_lower	visual_segment_selected_as_lower	zaq	zaʔ	1		1
p128_0006_s01	images/p128_0006_s01.png	1	128	6	1	val	weak_match	both_upper_lower	visual_segment_selected_as_lower	dan	dɒŋ	55		55
p128_0007_s00	images/p128_0007_s00.png	1	128	7	0	val	matched	both_upper_lower	visual_segment_selected_as_lower	chi	tɕʰi	33		33
p128_0007_s01	images/p128_0007_s01.png	0	128	7	1	val	matched	both_upper_lower	visual_segment_single_tone__lower_null	keu	kə	52	52	
p128_0008_s00	images/p128_0008_s00.png	1	128	8	0	val	matched	both_upper_lower	visual_segment_selected_as_lower	chi	tɕʰi	33		33
p128_0008_s01	images/p128_0008_s01.png	1	128	8	1	val	matched	both_upper_lower	visual_segment_selected_as_lower	thaen	tʰæ̃	52		52
p128_0009_s00	images/p128_0009_s00.png	1	128	9	0	val	matched	both_upper_lower	visual_segment_selected_as_lower	chi	tɕʰi	33		33
p128_0009_s01	images/p128_0009_s01.png	0	128	9	1	val	matched	both_upper_lower	visual_segment_single_tone__lower_null	khan	kʰaŋ	52	52	
p128_0010_s00	images/p128_0010_s00.png	1	128	10	0	val	weak_match	both_upper_lower	visual_segment_selected_as_lower	zaq	zaʔ	1		1
p128_0010_s01	images/p128_0010_s01.png	1	128	10	1	val	weak_match	both_upper_lower	visual_segment_selected_as_lower	daeq	dæʔ	5		5
p128_0011_s00	images/p128_0011_s00.png	1	128	11	0	val	matched	both_upper_lower	visual_segment_selected_as_lower	jien	dʑiẽ	11		11
p128_0011_s01	images/p128_0011_s01.png	1	128	11	1	val	matched	both_upper_lower	visual_segment_selected_as_lower	sy	sɿ	55		55
p128_0013_s00	images/p128_0013_s00.png	0	128	13	0	val	low_match	upper_only	visual_segment_single_tone__lower_null	he	hᴇ	335	335	
p128_0015_s00	images/p128_0015_s00.png	1	128	15	0	val	matched	both_upper_lower	visual_segment_selected_as_lower	so	sɒ	33		33
p128_0015_s01	images/p128_0015_s01.png	1	128	15	1	val	matched	both_upper_lower	visual_segment_selected_as_lower	thaen	tʰæ̃	52		52
p128_0017_s00	images/p128_0017_s00.png	0	128	17	0	val	matched	upper_only	visual_segment_single_tone__lower_null	dzau	dzɤ	11	11	
p128_0017_s01	images/p128_0017_s01.png	0	128	17	1	val	matched	upper_only	visual_segment_single_tone__lower_null	sy	sɿ	55	55	
p128_0018_s00	images/p128_0018_s00.png	0	128	18	0	val	matched	both_upper_lower	visual_segment_single_tone__lower_null	laon	lɒŋ	11	11	
p128_0018_s01	images/p128_0018_s01.png	1	128	18	1	val	matched	both_upper_lower	visual_segment_selected_as_lower	deu	də	11		11
p128_0019_s00	images/p128_0019_s00.png	0	128	19	0	val	weak_match	upper_only	visual_segment_single_tone__lower_null	po	pɒ	33	33	
p128_0019_s01	images/p128_0019_s01.png	0	128	19	1	val	weak_match	upper_only	visual_segment_single_tone__lower_null	laon	lɒŋ	55	55	
p128_0020_s00	images/p128_0020_s00.png	1	128	20	0	val	weak_match	both_upper_lower	visual_segment_selected_as_lower	gho	ɦɒ	11		11
p128_0020_s01	images/p128_0020_s01.png	1	128	20	1	val	weak_match	both_upper_lower	visual_segment_selected_as_lower	kaon	kɒŋ	55		55
p128_0022_s00	images/p128_0022_s00.png	1	128	22	0	val	weak_match	both_upper_lower	visual_segment_selected_as_lower	tsho	tsʰɒ	33		33
p128_0022_s01	images/p128_0022_s01.png	1	128	22	1	val	weak_match	both_upper_lower	visual_segment_selected_as_lower	kaon	kɒŋ	33		33
p128_0028_s00	images/p128_0028_s00.png	0	128	28	0	val	weak_match	upper_only	visual_segment_single_tone__lower_null	wu	ɦu	11	11	
p128_0028_s01	images/p128_0028_s01.png	0	128	28	1	val	weak_match	upper_only	visual_segment_single_tone__lower_null	dan	dɒŋ	55	55	
p129_0000_s00	images/p129_0000_s00.png	0	129	0	0	test	low_match	upper_only	visual_segment_single_tone__lower_null	dan	dɒŋ	11	11	
p129_0001_s00	images/p129_0001_s00.png	0	129	1	0	test	matched	upper_only	visual_segment_single_tone__lower_null	toen	tø̃	33	33	
p129_0003_s00	images/p129_0003_s00.png	0	129	3	0	test	matched	both_upper_lower	visual_segment_single_tone__lower_null	do	dɒ	11	11	
p129_0003_s01	images/p129_0003_s01.png	1	129	3	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	sy	sɿ	11		11
p129_0004_s00	images/p129_0004_s00.png	0	129	4	0	test	low_match	upper_only	visual_segment_single_tone__lower_null	du	du	231	231	
p129_0005_s00	images/p129_0005_s00.png	0	129	5	0	test	matched	both_upper_lower	visual_segment_single_tone__lower_null	ngeen	ŋẽ	11	11	
p129_0005_s01	images/p129_0005_s01.png	1	129	5	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	teon	təŋ	11		11
p129_0005_s02	images/p129_0005_s02.png	0	129	5	2	test	matched	both_upper_lower	visual_segment_single_tone__lower_null	deu	də	11	11	
p129_0006_s00	images/p129_0006_s00.png	1	129	6	0	test	matched	both_upper_lower	visual_segment_selected_as_lower	gho	ɦɒ	11		11
p129_0006_s01	images/p129_0006_s01.png	1	129	6	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	thaen	tʰæ̃	52		52
p129_0007_s00	images/p129_0007_s00.png	1	129	7	0	test	weak_match	lower_only	visual_segment_selected_as_lower	gho	ɦɒ	11		11
p129_0007_s01	images/p129_0007_s01.png	0	129	7	1	test	weak_match	lower_only	visual_segment_single_tone__lower_null	yen	ɦẽ	52	52	
p129_0008_s00	images/p129_0008_s00.png	1	129	8	0	test	weak_match	both_upper_lower	visual_segment_selected_as_lower	gho	ɦɒ	11		11
p129_0008_s01	images/p129_0008_s01.png	1	129	8	1	test	weak_match	both_upper_lower	visual_segment_selected_as_lower	kheen	kʰẽ	52		52
p129_0009_s00	images/p129_0009_s00.png	0	129	9	0	test	matched	both_upper_lower	visual_segment_single_tone__lower_null	gho	ɦɒ	11	11	
p129_0009_s01	images/p129_0009_s01.png	1	129	9	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	bu	bu	55		55
p129_0009_s02	images/p129_0009_s02.png	1	129	9	2	test	matched	both_upper_lower	visual_segment_selected_as_lower	deu	də	52		52
p129_0010_s00	images/p129_0010_s00.png	0	129	10	0	test	matched	both_upper_lower	visual_segment_single_tone__lower_null	bu	bu	11	11	
p129_0010_s01	images/p129_0010_s01.png	1	129	10	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	deu	də	11		11
p129_0011_s00	images/p129_0011_s00.png	0	129	11	0	test	matched	upper_only	visual_segment_single_tone__lower_null	jiau	dʑiɤ	231	231	
p129_0012_s00	images/p129_0012_s00.png	1	129	12	0	test	matched	both_upper_lower	visual_segment_selected_as_lower	jiau	dʑiɤ	11		11
p129_0012_s01	images/p129_0012_s01.png	1	129	12	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	deu	də	52		52
p129_0013_s00	images/p129_0013_s00.png	1	129	13	0	test	matched	both_upper_lower	visual_segment_selected_as_lower	jiau	dʑiɤ	11		11
p129_0013_s01	images/p129_0013_s01.png	1	129	13	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	ciaq	tɕiaʔ	5		5
p129_0014_s00	images/p129_0014_s00.png	0	129	14	0	test	matched	both_upper_lower	visual_segment_single_tone__lower_null	thu	tʰu	33	33	
p129_0014_s01	images/p129_0014_s01.png	1	129	14	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	deu	də	33		33
p129_0015_s00	images/p129_0015_s00.png	1	129	15	0	test	matched	both_upper_lower	visual_segment_selected_as_lower	dzeon	dzəŋ	11		11
p129_0015_s01	images/p129_0015_s01.png	1	129	15	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	jian	dʑiaŋ	52		52
p129_0016_s00	images/p129_0016_s00.png	0	129	16	0	test	matched	upper_only	visual_segment_single_tone__lower_null	di	di	231	231	
p129_0017_s00	images/p129_0017_s00.png	1	129	17	0	test	matched	both_upper_lower	visual_segment_selected_as_lower	cien	tɕiẽ	33		33
p129_0017_s01	images/p129_0017_s01.png	1	129	17	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	deu	də	33		33
p129_0018_s00	images/p129_0018_s00.png	0	129	18	0	test	matched	upper_only	visual_segment_single_tone__lower_null	po	pɒ	33	33	
p129_0019_s00	images/p129_0019_s00.png	0	129	19	0	test	matched	upper_only	visual_segment_single_tone__lower_null	ien	iẽ	33	33	
p129_0020_s00	images/p129_0020_s00.png	0	129	20	0	test	matched	lower_only	visual_segment_single_tone__lower_null	kan	kaŋ	335	335	
p129_0020_s01	images/p129_0020_s01.png	1	129	20	1	test	matched	lower_only	visual_segment_selected_as_lower	dzeon	dzəŋ	52		52
p129_0021_s00	images/p129_0021_s00.png	1	129	21	0	test	low_match	lower_only	visual_segment_selected_as_lower	he	hᴇ	335		335
p129_0021_s01	images/p129_0021_s01.png	1	129	21	1	test	low_match	lower_only	visual_segment_selected_as_lower	daon	dɒŋ	52		52
p129_0022_s00	images/p129_0022_s00.png	1	129	22	0	test	matched	both_upper_lower	visual_segment_selected_as_lower	di	di	11		11
p129_0022_s01	images/p129_0022_s01.png	1	129	22	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	daon	dɒŋ	52		52
