page	row_index	hanzi	wupin	ipa_digits	match_score	candidate_headword	image	pdf_text
148	0	第六章	di11loq1tsaon11	di11loʔ1tsɒŋ11	0.0	梦	review/images/page_148_0000.png	结蛛罗绷tc;;ic?沁戏lo梦paJJ s1 蜘蛛网。
148	1	结蛛罗绷	ciq3ciu55lo55pan52	tɕiʔ3tɕy55lɒ55paŋ52	0.0	古千	review/images/page_148_0001.png	古千c;;ie背ts儒蛁了飞
148	2	雪子	shiq3tsy55	ɕiʔ3tsɿ55	0.0	蛉千束	review/images/page_148_0002.png	"蛉千束ci 115ts儅k""o'2.c;;i335tse怀kh0s2"
148	3	子案	tsy335een52	tsɿ335ẽ52	0.0	怀	review/images/page_148_0003.png	"蛉千束ci 115ts儅k""o'2.c;;i335tse怀kh0s2"
148	9	卧切	ngo11chiq1	ŋɒ11tɕʰiʔ1	0.0	广韵乌	review/images/page_148_0009.png	"屎苍蝇u13ts11。I)昔jlJ52 ""屎＂，训读字．本字为＇碗＂．《广韵》乌"
148	12	蛆	chi52	tɕʰi52	0.0	姐	review/images/page_148_0012.png	姐t忒i'2
148	15	牛虻	gnieu11man52	ȵiə11maŋ52	0.0	和	review/images/page_148_0015.png	n,i¥和matJ钓
148	16	瞎虻	haeq3man52	hæʔ3maŋ52	0.0	眈则	review/images/page_148_0016.png	眈则h汜芹ma咄
148	18	蛔丝	we11sy52	ɦᴇ11sɿ52	0.0	蚋	review/images/page_148_0018.png	蚋丝.c;; iaJJJJssii 蠓虫儿。
148	22	虱子	seq3tsy55	sᴇʔ3tsɿ55	0.0	铲	review/images/page_148_0022.png	臭虫ts'守dZOIJ铲
148	23	虼蚤	keq3tsau55	kᴇʔ3tsɤ55	0.0	乱了	review/images/page_148_0023.png	乱了se?;5 ts儒
148	24	跳蚤	thiau33tsau33	tʰiɤ33tsɤ33	0.0	乾盗	review/images/page_148_0024.png	乾盗ke?15 ts咄跳茧。
149	1	犁镵蝮	li11dzaen55phoq54	li11dzæ̃55pʰoʔ54	0.3333	犁锐竣	review/images/page_149_0001.png	"犁锐竣Ii轩dz无贷p""o?t! 指峻蛇头部呈三们形，与犁锌相似。"
149	5	蜥蜴	shiq45	ɕiʔ45	0.0	甘晰蝎	review/images/page_149_0005.png	佣脚蛇s133如a?rzo甘晰蝎。
149	8	蚊螋	meen11shieu55	mẽ11ɕiə55	0.0	妓嫂	review/images/page_149_0008.png	妓嫂a~m1 ~i~~~ 妯蜓。
150	0	第六章	di11loq1tsaon11	di11loʔ1tsɒŋ11	0.0	科	review/images/page_150_0000.png	fiiOI)科1]),io;; tsi2 
150	1	雄肉猪	yon11gnio55tsy52	ɦoŋ11ȵiɒ55tsɿ52	0.4	朴猪	review/images/page_150_0001.png	朴猪phO背ts1s! 公的种猪c
150	2	朴猪	phoq3tsy52	pʰoʔ3tsɿ52	0.3333	公的种猪	review/images/page_150_0002.png	朴猪phO背ts1s! 公的种猪c
150	12	狗	keu335	kə335	0.0	咄	review/images/page_150_0012.png	小羊~iomfiia咄
150	30	去势谓之	chi33sy33we33tsy33	tɕʰi33sɿ33ɦᴇ33tsɿ33	0.0	散	review/images/page_150_0030.png	"线鸡髻t础阉鸡。＂线.,,' 本字为""i散＂。《正字通》“今俗雄鸡"
150	31	半脚佬	poen33ciaq3lau33	pø̃33tɕiaʔ3lɤ33	0.0	去势谓之撒	review/images/page_150_0031.png	去势谓之撒＂，“ 音线” 。
151	9	鸭	aeq45	æʔ45	0.0	如	review/images/page_151_0009.png	乌骨鸡u~~kue?如j52 一种骨头型色的比较磁补的鸡。
151	23	鹅娘	ngo11gnian52	ŋɒ11ȵiaŋ52	0.0	铲	review/images/page_151_0023.png	雄鹅fiiOIJ和I)O铲
151	24	黄毛小鹅	huaon33mhau55shiau55ngo52	huɒŋ33hmɤ55ɕiɤ55ŋɒ52	0.3333	雌鹅	review/images/page_151_0024.png	雌鹅ts节句o铲没有下过蛋的母鹅。
151	26	鸡子	ci33tsy55	tɕi33tsɿ55	0.0	黄毛小鹅	review/images/page_151_0026.png	黄毛小鹅fiUOIJ铲mo铲r;;io趴判o铲刚孵出的小鹅。
151	27	鸡蛋	ci33daen55	tɕi33dæ̃55	0.0	铲	review/images/page_151_0027.png	黄毛小鹅fiUOIJ铲mo铲r;;io趴判o铲刚孵出的小鹅。
151	29	鸭蛋	aeq3daen55	æʔ3dæ̃55	0.0	半大的小公鹅	review/images/page_151_0029.png	子鹅t罚335IJ础半大的小公鹅。
152	2	角	koq45	koʔ45	0.0	嘴	review/images/page_152_0002.png	嘴ts卢(l) 嘴乙(2) 喙
152	4	翼膀	yiq1paon55	ɦiʔ1pɒŋ55	0.0	矿	review/images/page_152_0004.png	赏1JI旁伯e?i3 pDIJ矿，和o?PpoIJ货
152	5	翼梢	yiq1sau52	ɦiʔ1sɤ52	0.0	货	review/images/page_152_0005.png	赏1JI旁伯e?i3 pDIJ矿，和o?PpoIJ货
152	6	毛毛	mhau33mhau52	hmɤ33hmɤ52	0.0	风才肖	review/images/page_152_0006.png	风才肖fiie'1f3so51
152	13	鹅胖头	ngo11phaon55deu52	ŋɒ11pʰɒŋ55də52	0.0	购	review/images/page_152_0013.png	购l、1~ 头1)0汗phOl)甘d础指鹅冠C
152	14	蛋	daen11	dæ̃11	0.0	甘	review/images/page_152_0014.png	购l、1~ 头1)0汗phOl)甘d础指鹅冠C
152	15	子	tsy335	tsɿ335	0.0	扭	review/images/page_152_0015.png	扭d元”禽鸟的蛋（但鸡、鸭、鹅的蛋称为鸡（一、鸭子、鹅子）C
152	23	桑子	saon33tsy55	sɒŋ33tsɿ55	0.0	铲荣扛	review/images/page_152_0023.png	荣了S OI)沿s1铲荣扛巳
152	24	桑叶	saon33yiq5	sɒŋ33ɦiʔ5	0.0	如	review/images/page_152_0024.png	如I·sol)Ufi ie?;飞
152	26	白果树	baq1ku55zhiu52	baʔ1ku55ʑy52	0.0	甘	review/images/page_152_0026.png	枣树tso1'5zy甘
153	2	倒挂杨柳树	tau335kuo55lian55lieu55zhiu52	tɤ335kuɒ55liaŋ55liə55ʑy52	0.0	切	review/images/page_153_0002.png	杨柳树加1)11 li'li'扂y1 I , lial)11li'li':: 切yll柳树。
154	0	第六章	di11loq1tsaon11	di11loʔ1tsɒŋ11	0.0	竹头	review/images/page_154_0000.png	竹头tso?rd讨竹子J
154	3	簇竹	tshoq3tsoq5	tsʰoʔ3tsoʔ5	0.0	日常月	review/images/page_154_0003.png	筷竹d元盄tso?1! 一种较毛竹略细的竹千，日常月」、衣家—般栽种
154	5	细竹枝	shi33tsoq3tsy33	ɕi33tsoʔ3tsɿ33	0.4	穸细	review/images/page_154_0005.png	竹皎tso?扣io穸细竹枝，多指带叶的。
154	8	蔑	miq23	miʔ23	0.0	簇	review/images/page_154_0008.png	簇mie?23 竹皮。
154	16	箬篷	gniaq1bon52	ȵiaʔ1boŋ52	0.0	芹	review/images/page_154_0016.png	若壳1),ia? ~3kho芹笋壳。
154	27	丁香花	tin33shian55huo52	tiŋ33ɕiaŋ55huɒ52	0.0	汗	review/images/page_154_0027.png	芍药花20?1和a汗huo52
154	28	荷花	wu11huo52	ɦu11huɒ52	0.4	丁香花	review/images/page_154_0028.png	丁香花tit)如a祁huo52
155	7	月月红	gnioeq1gnioeq5won52	ȵiøʔ1ȵiøʔ5ɦoŋ52	0.3333	月	review/images/page_155_0007.png	月月红朊尔·1fii0?f filtOI)订月季花。
155	9	蔷薇花	jian11bi55huo52	dʑiaŋ11bi55huɒ52	0.2857	盔扩汉花	review/images/page_155_0009.png	盔扩汉花切aIJ汗bi笱huo52,d*iaIJ讲bi拟huo52
155	16	玉丫花	gnioq1ia55huo52	ȵioʔ1ia55huɒ52	0.3333	玉	review/images/page_155_0016.png	玉丫花1J,io?f3忒huo52 花似荷、木本。
155	19	水芭蕉	sy335po55ciau52	sɿ335pɒ55tɕiɤ52	0.2857	水邑打飞	review/images/page_155_0019.png	水邑打飞匀JJspo部hc;; io52 美人1):、0
155	25	子花	tsy335huo52	tsɿ335huɒ52	0.4	枙千花	review/images/page_155_0025.png	枙千花ts1科ts雷buo'2
155	28	夜姣姣	ya11ciau11ciau11	ɦa11tɕiɤ11tɕiɤ11	0.3333	夜	review/images/page_155_0028.png	夜妏妏fiia 11 ti;iofit(pi052 夜间开花的紫朵莉。
156	0	第六章	di11loq1tsaon11	di11loʔ1tsɒŋ11	0.0	怕痄花	review/images/page_156_0000.png	怕痄花pho33 fiialJ炉huo笱含尨吓
156	1	怕痒花	pho33yan33huo33	pʰɒ33ɦaŋ33huɒ33	0.0	炉	review/images/page_156_0001.png	怕痄花pho33 fiialJ炉huo笱含尨吓
156	4	青草	chin33tshau55	tɕʰiŋ33tsʰɤ55	0.0	护单	review/images/page_156_0004.png	护单mo料ts咕铲多年生的野灯。
156	5	茅草	mau11tshau55	mɤ11tsʰɤ55	0.0	铲多年生	review/images/page_156_0005.png	护单mo料ts咕铲多年生的野灯。
156	6	艾	nge11	ŋᴇ11	0.0	义	review/images/page_156_0006.png	义一七l) EII 
156	8	草	tshau335	tsʰɤ335	0.0	铲	review/images/page_156_0008.png	败芍t心e?f tsho铲
156	13	衣裤	i33khu55	i33kʰu55	0.0	容易粘人	review/images/page_156_0013.png	吴婆娘ts11沪bo5况iaIJ铲株柏有臭味，井了实带细毛，容易粘人
156	15	瓦雷草	ngo115le55tshau52	ŋɒ115lᴇ55tsʰɤ52	0.3333	铲瓦松	review/images/page_156_0015.png	"瓦衔节: IJ础li沈ts""o铲瓦松。"
156	23	草子	tshau335tsy52	tsʰɤ335tsɿ52	0.0	莘	review/images/page_156_0023.png	莘(- tsh沪ts裕｀紫么英。
156	27	菖蒲	tshaon33bu52	tsʰɒŋ33bu52	0.0	泌	review/images/page_156_0027.png	泌蒲1S1101)~伽bu铲
156	29	指各种水草	tsy335koq5tson55sy55tshau52	tsɿ335koʔ5tsoŋ55sɿ55tsʰɤ52	0.2	草	review/images/page_156_0029.png	范草u睬tsho铲指各种水草。
156	31	绿湖苔	loq1wu55the52	loʔ1ɦu55tʰᴇ52	0.0	忒	review/images/page_156_0031.png	吉苔t忒ii)甘d忒＇涩地I的凸类。
157	0	漂	phiau52	pʰiɤ52	0.0	藻	review/images/page_157_0000.png	藻bi泸浮萍。
157	13	要讨添	iau33thau55thien52	iɤ33tʰɤ55tʰiẽ52	0.0	甘庶	review/images/page_157_0013.png	老头lo盄d讨柏物靠近根部不够细嫩的部分：甘庶～甘t,吃得
157	23	年成	gnien11dzeon52	ȵiẽ11dzəŋ52	0.0	农事收获物	review/images/page_157_0023.png	气化t妒i33huo33 农事收获物。
157	25	粮食作物	lian11zeoq5tseq5veq54	liaŋ11zəʔ5tsᴇʔ5vᴇʔ54	0.0	收成	review/images/page_157_0025.png	收成s沭d~IJ铲当年庄稼实际的收获。
157	27	粟	soq45	soʔ45	0.0	所指不尽	review/images/page_157_0027.png	五谷祁kuo沈粮食作物。所指不尽相同，通常包括稻、麦、黍、
158	0	第六章	di11loq1tsaon11	di11loʔ1tsɒŋ11	0.0	杂粮	review/images/page_158_0000.png	杂粮dz颂1 ial)约脂稻、麦以外的粮食作物，如玉米、高粱、拱
158	1	杂粮	dzeoq1lian52	dzəʔ1liaŋ52	0.0	如玉米高粱拱	review/images/page_158_0001.png	杂粮dz颂1 ial)约脂稻、麦以外的粮食作物，如玉米、高粱、拱
158	2	类	le11	lᴇ11	0.25	类豆类等	review/images/page_158_0002.png	类、豆类等。
158	22	二粟部	gni11soq1bu11	ȵi11soʔ1bu11	0.3333	二	review/images/page_158_0022.png	二粟部．几i11 s0?15 bu ::1K米棒了。
158	26	黄豆	huaon33deu55	huɒŋ33də55	0.0	员	review/images/page_158_0026.png	员豆fiUOIJ和d戏大豆。
158	29	绿豆	loq1deu55	loʔ1də55	0.2857	豆荚上长毛	review/images/page_158_0029.png	毛豆mo和d戏青嫩时的黄豆，豆荚上长毛，豆粒可作菜希。
159	4	蕃薯	zhiu231	ʑy231	0.0	抬快	review/images/page_159_0004.png	抬快f志捻y约白快。
159	5	芋节	gniu11ciq1	ȵy11tɕiʔ1	0.0	芦灼	review/images/page_159_0005.png	芦灼r,by1 1naW ,nu 11 na扩牛头r
159	6	芋头	gniu11deu11	ȵy11də11	0.4	扩牛头	review/images/page_159_0006.png	芦灼r,by1 1naW ,nu 11 na扩牛头r
159	9	土豆	thu335deu52	tʰu335də52	0.0	洪	review/images/page_159_0009.png	洋节奶伯aJJ Tl I I), 洪na矿
159	10	洋蕃薯	yan11zhiu52	ɦaŋ11ʑy52	0.3333	洋栝拚	review/images/page_159_0010.png	洋栝拚fi iaIJ铲f志捻y甘
159	15	小阳生	shiau335yan55san52	ɕiɤ335ɦaŋ55saŋ52	0.3333	小	review/images/page_159_0015.png	小阳生r;;i 01'5fiia1J;~1 sg1J52 一种花生，粒略小｀质好。
159	19	灿米	tshaen335mi52	tsʰæ̃335mi52	0.4	扩秞米	review/images/page_159_0019.png	早米ts沪mi扩秞米。
160	0	第六章	di11loq1tsaon11	di11loʔ1tsɒŋ11	0.0	米粉	review/images/page_160_0000.png	米粉mi l:lre芍
160	1	米粉	mi115feen52	mi115fẽ52	0.4	六谷粉	review/images/page_160_0001.png	六谷粉lo?11 kuo?打E铲玉米而C
160	2	六谷粉	loq1kuoq5feen52	loʔ1kuoʔ5fẽ52	0.0	打	review/images/page_160_0002.png	六谷粉lo?11 kuo?打E铲玉米而C
160	3	玉米面	gnioq1mi55mien52	ȵioʔ1mi55miẽ52	0.4	米栖	review/images/page_160_0003.png	米栖m咄矿碎米。
160	9	穰糠	gniaen11khaon52	ȵiæ̃11kʰɒŋ52	0.0	袭桢	review/images/page_160_0009.png	袭桢I OI)铲kh01)52谷桏
160	10	糠	khaon52	kʰɒŋ52	0.0	谷桏	review/images/page_160_0010.png	袭桢I OI)铲kh01)52谷桏
160	13	菜	tshe33	tsʰᴇ33	0.0	古炵	review/images/page_160_0013.png	古炵t~hiJJ1hs压8
160	14	青菜	chin33tshe55	tɕʰiŋ33tsʰᴇ55	0.0	压	review/images/page_160_0014.png	古炵t~hiJJ1hs压8
160	15	萝萄	lo11dau52	lɒ11dɤ52	0.0	炒徇	review/images/page_160_0015.png	炒徇lo罚bo?f
160	16	药性萝萄	yaq1shin55lo55dau52	ɦaʔ1ɕiŋ55lɒ55dɤ52	0.25	约性炒徇	review/images/page_160_0016.png	"约性炒徇fiia?T3 «;;""'点lo君1 bon1"
160	19	高脚白	kau33ciaq5baq54	kɤ33tɕiaʔ5baʔ54	0.0	恨	review/images/page_160_0019.png	,:':j恨11 门ko如ia?tba?社一种梗多的门菜c
160	20	矮黄头	a335huaon55deu52	a335huɒŋ55də52	0.3333	炀员头	review/images/page_160_0020.png	炀员头8315fiUOIJ和d¥的一种叶多的自菜r
160	21	菜	tshe33	tsʰᴇ33	0.1667	种叶多的自菜	review/images/page_160_0021.png	炀员头8315fiUOIJ和d¥的一种叶多的自菜r
160	22	小白菜	shiau335baq5tshe52	ɕiɤ335baʔ5tsʰᴇ52	0.3333	小	review/images/page_160_0022.png	小1勹朵cio135ba?;3 ts11E甘
160	26	黄芽白	huaon33ngo55baq54	huɒŋ33ŋɒ55baʔ54	0.0	忱让自	review/images/page_160_0026.png	忱让自fiUOl)it 1 L)忒ba?;!
160	30	油德儿菜	yeu11teoq5gni55tshe52	ɦə11təʔ5ȵi55tsʰᴇ52	0.3333	花菜	review/images/page_160_0030.png	花菜huo甘ts怍战菜花
161	0	油菜	yeu11tshe55	ɦə11tsʰᴇ55	0.4	汕菜颠	review/images/page_161_0000.png	汕菜颠fii础tSh咄hUOl)甘仙菜心。
161	6	雪里	shiq3li55	ɕiʔ3li55	0.4	丐里雌	review/images/page_161_0006.png	丐里雌cie'讨l心hUOIJ甘
162	0	第六章	di11loq1tsaon11	di11loʔ1tsɒŋ11	0.0	沛	review/images/page_162_0000.png	沛f bu铲t笥贤，bu铲tse'?;'呱子。
162	1	丝瓜	sy33kuo52	sɿ33kuɒ52	0.0	笥	review/images/page_162_0001.png	沛f bu铲t笥贤，bu铲tse'?;'呱子。
162	5	扁	pien335	piẽ335	0.0	症	review/images/page_162_0005.png	长虹豆dzaIJ铲ko症d沈讥豆r
162	7	茄子	ga11tsy55	ɡa11tsɿ55	0.0	凶架盯	review/images/page_162_0007.png	"四季豆sr""t~i3Jd凶架盯c"
162	9	莴苣笋	o33jiu55seen52	ɒ33dʑy55sẽ52	0.0	铲	review/images/page_162_0009.png	番茄f諒d吓ia铲，f諒ga昏西红柿r
162	10	茭白	kau33baq5	kɤ33baʔ5	0.0	昏西红	review/images/page_162_0010.png	番茄f諒d吓ia铲，f諒ga昏西红柿r
162	13	黄豆芽	huaon33deu55ngo52	huɒŋ33də55ŋɒ52	0.0	货	review/images/page_162_0013.png	货u计fiUDI)罚d戏1)0铲川扩江）发的显纣C
162	14	绿豆芽	loq1deu55ngo52	loʔ1də55ŋɒ52	0.3333	绿显月	review/images/page_162_0014.png	绿显月lo?~3 d戏1)0~~1用绿豆发的豆芽
162	23	梅子	me11tsy55	mᴇ11tsɿ55	0.0	导	review/images/page_162_0023.png	李( u ::~ts1导
162	24	樱桃	an33dau52	aŋ33dɤ52	0.0	相	review/images/page_162_0024.png	相f m盐ts雷
162	25	柿子	zy115tsy52	zɿ115tsɿ52	0.0	雷	review/images/page_162_0025.png	相f m盐ts雷
162	27	一种柿子	iq3tson55zy55tsy52	iʔ3tsoŋ55zɿ55tsɿ52	0.3333	方柿	review/images/page_162_0027.png	方柿fol)泣礼｀种柿仁Ill各足方形L
162	28	石榴	zaq1lieu52	zaʔ1liə52	0.0	种柿仁	review/images/page_162_0028.png	方柿fol)泣礼｀种柿仁Ill各足方形L
162	29	苹果	bin11ku55	biŋ11ku55	0.0	右榴	review/images/page_162_0029.png	右榴z砌Ii诏
162	30	花红	huo33won52	huɒ33ɦoŋ52	0.0	苹果	review/images/page_162_0030.png	"苹果bi1JT""l1 ku导"
162	31	沙果	so33ku55	sɒ33ku55	0.0	导	review/images/page_162_0031.png	"苹果bi1JT""l1 ku导"
163	4	芦柑	lu11keen52	lu11kẽ52	0.0	片相	review/images/page_163_0004.png	片相lu和K守
163	15	鲜桂圆	shien33kue55yoen52	ɕiẽ33kuᴇ55ɦiø̃52	0.0	闺杜队	review/images/page_163_0015.png	g闺杜队I~i忒ku E~如卸龙眼
163	16	枇杷	bo231	bɒ231	0.0	如卸龙眼	review/images/page_163_0016.png	g闺杜队I~i忒ku E~如卸龙眼
163	18	蒲荠	bu11zhi52	bu11ʑi52	0.0	铲鲜橄榄	review/images/page_163_0018.png	古果ti;;而~iku铲鲜橄榄
163	19	大菱	da11lin11	da11liŋ11	0.0	蒲井	review/images/page_163_0019.png	蒲井bu甘•~ j铲辛井。
163	30	替代品	thi33de33phin33	tʰi33dᴇ33pʰiŋ33	0.0	铲	review/images/page_163_0030.png	糖梗doIJit' kuaIJ铲」；米或高粱的梗儿，略带甜味，可以当甘胜的
164	0	二粟梗	gni11soq1kuaon11	ȵi11soʔ1kuɒŋ11	0.0	怀	review/images/page_164_0000.png	＿寀杖0,i 11 s0怀kua1J铲玉米梗儿。
164	1	玉米梗儿	gnioq1mi55kuaon55gni52	ȵioʔ1mi55kuɒŋ55ȵi52	0.25	玉	review/images/page_164_0001.png	＿寀杖0,i 11 s0怀kua1J铲玉米梗儿。
164	2	打粟梗	to335soq5kuaon52	tɒ335soʔ5kuɒŋ52	0.3333	打	review/images/page_164_0002.png	打莱梗taIJ335so?f kualJ铲高粱梗儿。
164	6	带	ta33	ta33	0.0	音译	review/images/page_164_0006.png	常“ 山” 字的音译。
164	11	是	zy113	zɿ113	0.0	县	review/images/page_164_0011.png	"白果［路] ba?f3 ku;? [lu县］白果。“路. "" '"" 儿” 的音变。"
164	15	南瓜子	neen11kuo55tsy52	nẽ11kuɒ55tsɿ52	0.3333	南	review/images/page_164_0015.png	南瓜子n础kuofos谛
164	16	白瓜子	baq1kuo55tsy52	baʔ1kuɒ55tsɿ52	0.3333	白	review/images/page_164_0016.png	白瓜子ba'Wkuo~~tS'}铲
164	17	向日葵子	shian33gni33kue33tsy33	ɕiaŋ33ȵi33kuᴇ33tsɿ33	0.25	向	review/images/page_164_0017.png	向日葵子¥ialJ33ze?跺J ku盐( g- )ts雷
164	18	向瓜子	shian33kuo33tsy33	ɕiaŋ33kuɒ33tsɿ33	0.3333	向	review/images/page_164_0018.png	向瓜子¥ iaIJ33kuo昔ts儒
164	20	蹄爪疤	di11tsau55po52	di11tsɤ55pɒ52	0.3333	蹄	review/images/page_164_0020.png	蹄爪疤d出1 tsD罚pos2 水果表面的瑕疵。
164	22	的水果	tiq3sy55ku52	tiʔ3sɿ55ku52	0.0	忍	review/images/page_164_0022.png	歪瓜烂桃子uai½kuo52l忍do和ts常指挑剩的有瑕疵的或开始腐烂
164	25	夜饭	ya11vaen11	ɦa11væ̃11	0.0	午	review/images/page_164_0025.png	晏饭渺v昢午饭。
165	1	夜点心	ya11tien11shin11	ɦa11tiẽ11ɕiŋ11	0.2857	郔午夜时	review/images/page_165_0001.png	半仪饭p033 fiiaUv郔午夜时的兀贤
166	0	第六章	di11loq1tsaon11	di11loʔ1tsɒŋ11	0.0	花卷	review/images/page_166_0000.png	花卷huo抖t~i础
166	1	花卷	huo33cioen55	huɒ33tɕiø̃55	0.0	础	review/images/page_166_0001.png	花卷huo抖t~i础
166	2	面	mien113	miẽ113	0.0	而	review/images/page_166_0002.png	而mie 11 面条。
166	11	馄饨	wen11doen52	ɦẽ11dø̃52	0.0	和	review/images/page_166_0011.png	锐忳fiu舌怓访铲，fiue和de铲
166	14	精	cin52	tɕiŋ52	0.0	粕	review/images/page_166_0014.png	粕［猪］肉t~il)店[ts科]n,io背瘦［猪］肉。“精＇、本字为＂胎＂，《仗
166	15	韵	yoen11	ɦiø̃11	0.3333	韵咨盈	review/images/page_166_0015.png	韵》咨盈切，“ 肉之粹者” 。
166	27	血	shioeq45	ɕiøʔ45	0.0	多指牛蹄筋	review/images/page_166_0027.png	蹄筋di和t~il)52 多指牛蹄筋。
166	28	肚里货	tu335li55hu52	tu335li55hu52	0.0	血	review/images/page_166_0028.png	血吓i0?45 多指猪血或鸡Jfll. a
166	29	心	shin52	ɕiŋ52	0.0	肚里货	review/images/page_166_0029.png	肚里货du盄l翡hu甘指家畜＇豖向的内脏C
167	0	肝花	keen33huo52	kẽ33huɒ52	0.0	什干丿	review/images/page_167_0000.png	丿Jr才七ke~~huo52什干丿L 。
167	5	肚子	tu335tsy52	tu335tsɿ52	0.0	铲	review/images/page_167_0005.png	小肠叩io335dzaIJ铲
167	6	多指猪肚	to33tsy55tsy55tu52	tɒ33tsɿ55tsɿ55tu52	0.3333	肚子	review/images/page_167_0006.png	肚子tu33sts常多指猪肚。
167	8	腰花	iau33huo52	iɤ33huɒ52	0.0	胺化	review/images/page_167_0008.png	胺化ionhuo52
167	21	咸鸭蛋	ghaen11aeq5daen52	ɦæ̃11æʔ5dæ̃52	0.0	匀	review/images/page_167_0021.png	盐鸭子fiie沺?15 t匀铲咸鸭蛋。
167	22	膏	kau52	kɤ52	0.0	行	review/images/page_167_0022.png	行kos2 蟹货。
167	23	黑紫膏	heoq3tsy55kau52	həʔ3tsɿ55kɤ52	0.3333	黑	review/images/page_167_0023.png	黑紫脊h沁s ts常kos2 蟹音。
167	25	鲞	shian335	ɕiaŋ335	0.0	卷	review/images/page_167_0025.png	卷c;i叨335 小的鱼下，一般用盐腌制。
167	27	卷	cioen335	tɕiø̃335	0.0	铲	review/images/page_167_0027.png	咸鸯fi无阳iaIJ铲
167	28	鳓鱼干	leq1yu55keen52	lᴇʔ1ɦy55kẽ52	0.0	勤鸯	review/images/page_167_0028.png	勤鸯le?诉i叨穿蚴鱼干。
167	29	鳗	moen231	mø̃231	0.0	穿	review/images/page_167_0029.png	勤鸯le?诉i叨穿蚴鱼干。
168	0	第六章	di11loq1tsaon11	di11loʔ1tsɒŋ11	0.0	乌贼帣	review/images/page_168_0000.png	乌贼帣u1切n)仰1叨铲乌贼伍下。
168	1	乌贼益	u33zhiq5iq54	u33ʑiʔ5iʔ54	0.0	仰	review/images/page_168_0001.png	乌贼帣u1切n)仰1叨铲乌贼伍下。
168	2	乌贼鱼干	u33zhiq5yu55keen52	u33ʑiʔ5ɦy55kẽ52	0.0	门帣	review/images/page_168_0002.png	门帣ba?T3 c;ial)扩货伯r- a
168	3	白	baq23	baʔ23	0.0	扩货伯	review/images/page_168_0003.png	门帣ba?T3 c;ial)扩货伯r- a
168	4	黄鱼干	huaon33yu55keen52	huɒŋ33ɦy55kẽ52	0.0	瓜帣	review/images/page_168_0004.png	瓜帣kuo如a!J货半T的货位1 : 0 
168	5	瓜卷	kuo33cioen55	kuɒ33tɕiø̃55	0.0	货半	review/images/page_168_0005.png	瓜帣kuo如a!J货半T的货位1 : 0 
168	9	宁波	neon115po52	nəŋ115pɒ52	0.0	铝蟹	review/images/page_168_0009.png	铝蟹t凸a咄ha铲川盐卤泡制的悔镑蟹
168	10	晶蟹	cin33ha55	tɕiŋ33ha55	0.0	淡菜	review/images/page_168_0010.png	淡菜d元盄ts11E~~ 贻贝丁，0
168	11	淡菜	daen115tshe52	dæ̃115tsʰᴇ52	0.0	贻贝丁	review/images/page_168_0011.png	淡菜d元盄ts11E~~ 贻贝丁，0
168	12	贻贝干	yi11pe55keen52	ɦi11pᴇ55kẽ52	0.0	珧柱	review/images/page_168_0012.png	珧柱fiion' diy扩江珧闭亢肌的T制品。
168	13	珧柱	yau11jiu55	ɦɤ11dʑy55	0.0	制品	review/images/page_168_0013.png	珧柱fiion' diy扩江珧闭亢肌的T制品。
168	19	虾卵	shia33lo55	ɕia33lɒ55	0.0	咭扎	review/images/page_168_0019.png	金针菜t仰il)nts础s咭扎t仇ii)抖tr; ii)溆ShE片黄花菜。
168	20	金针菜	cin33tseen55tshe52	tɕiŋ33tsẽ55tsʰᴇ52	0.0	溆	review/images/page_168_0020.png	金针菜t仰il)nts础s咭扎t仇ii)抖tr; ii)溆ShE片黄花菜。
168	22	黑木耳	heoq3moq5gni52	həʔ3moʔ5ȵi52	0.0	腮	review/images/page_168_0022.png	飞尪本I I= h:} 715tn o ?r腮
168	31	备瓮菜	be11uon11tshe11	bᴇ11uoŋ11tsʰᴇ11	0.3333	各瓮呆	review/images/page_168_0031.png	各瓮呆bE11 UOI)甘ts11E;;
168	32	乌干菜	u33keen55tshe52	u33kẽ55tsʰᴇ52	0.4	乌臼	review/images/page_168_0032.png	乌臼t u甘k豁tshEl{ 蒸熟的I菜。
168	33	萝萄干	lo11dau55keen52	lɒ11dɤ55kẽ52	0.0	汃	review/images/page_168_0033.png	步的「lo汗bo?汃K守
168	34	酱萝萄	cian33lo33dau33	tɕiaŋ33lɒ33dɤ33	0.0	胀梦徇	review/images/page_168_0034.png	胀梦徇tr;ialJu lo铲bon'
168	36	榨菜	tso33tshe33	tsɒ33tsʰᴇ33	0.0	干	review/images/page_168_0036.png	时萝幼勾和lo铲bon3 现时腌制的萝卜干。
168	37	酱瓜	cian33kuo33	tɕiaŋ33kuɒ33	0.0	个窄菜	review/images/page_168_0037.png	个窄菜tS033tShE33
169	18	霉千张	me11chien55tsan52	mᴇ11tɕʰiẽ55tsaŋ52	0.3333	右下张	review/images/page_169_0018.png	右下张m础旷諒tsalJ 52 经过发酵的T寸长c
169	25	荤下饭	huen33gho55vaen52	huẽ33ɦɒ55væ̃52	0.0	元	review/images/page_169_0025.png	芜F饭hue~itioUv元且孕菜c
169	26	素下饭	su33gho33vaen33	su33ɦɒ33væ̃33	0.3333	素	review/images/page_169_0026.png	素F饭SU33 fiO趴iv昢索枭
