row_id,page,hanzi,wupin,alt_wupin,note,legacy_ipa_ocr,has_wupin,source,ipa_from_wupin,ipa_conversion_status,ipa_label_source,wupin_from_ipa,wupin_from_ipa_status
r00129,127,山腰,saen33iau55,,,,True,result_all_converted.xlsx,sæ̃³³iɒ⁵⁵,ok,rule_from_trusted_wupin,saen33iau55,ok
r00130,127,山脚,saen33ciaq5,,,kstɕiaʔ,True,result_all_converted.xlsx,sæ̃³³tɕiaʔ⁵,ok,rule_from_trusted_wupin,saen33ciaq5,ok
r00131,127,山岙,saen52au55,,山间平地,,True,result_all_converted.xlsx,sæ̃⁵²ɒ⁵⁵,ok,rule_from_trusted_wupin,saen52au55,ok
r00132,127,山峧,saen33gau55,,山间平地,llsɡɒ,True,result_all_converted.xlsx,sæ̃³³ɡɒ⁵⁵,ok,rule_from_trusted_wupin,saen33gau55,ok
r00133,127,峧里,gau11li11,li4;114;li4,高处山口,,True,result_all_converted.xlsx,ɡɒ¹¹li¹¹,ok,rule_from_trusted_wupin,gau11li11,ok
r00134,127,山窠罗,saen33kho55lo52,,山沟,sæ̃kʰolo,True,result_all_converted.xlsx,sæ̃³³kʰo⁵⁵lo⁵²,ok,rule_from_trusted_wupin,saen33kho55lo52,ok
r00135,128,山窝窝,saen33u55u52,tn;totn;to,山沟,so,True,result_all_converted.xlsx,sæ̃³³u⁵⁵u⁵²,ok,rule_from_trusted_wupin,saen33u55u52,ok
r00136,128,山里,saen33li55,li4;114;li4,,slik,True,result_all_converted.xlsx,sæ̃³³li⁵⁵,ok,rule_from_trusted_wupin,saen33li55,ok
r00137,128,山里头,saen33li55deu52,li4;114;li4,,lsidɤ,True,result_all_converted.xlsx,sæ̃³³li⁵⁵dɤ⁵²,ok,rule_from_trusted_wupin,saen33li55deu52,ok
r00138,128,里山,li115saen52,,指绍兴南部山区,,True,result_all_converted.xlsx,li¹¹⁵sæ̃⁵²,ok,rule_from_trusted_wupin,li115saen52,ok
r00139,128,山洞,saen33don55,,,llsæ̃doŋ,True,result_all_converted.xlsx,sæ̃³³doŋ⁵⁵,ok,rule_from_trusted_wupin,saen33don55,ok
r00140,128,地洞,di11don11,,,llldidoŋ,True,result_all_converted.xlsx,di¹¹doŋ¹¹,ok,rule_from_trusted_wupin,di11don11,ok
r00141,128,石宕,zaq1dan55,zaq8;zeoq8dan6;daon6,采石场,zaʔdɒŋ,True,result_all_converted.xlsx,zaʔ¹daŋ⁵⁵,ok,rule_from_trusted_wupin,zaq1dan55,ok
r00142,128,溪沟,chi33keu52,,山溪,ʑitikɤl,True,result_all_converted.xlsx,tɕʰi³³kɤ⁵²,ok,rule_from_trusted_wupin,chi33keu52,ok
r00143,128,溪滩,chi33thaen52,thaen5;thaen5,山溪,tɕʰitʰ,True,result_all_converted.xlsx,tɕʰi³³tʰæ̃⁵²,ok,rule_from_trusted_wupin,chi33thaen52,ok
r00144,128,溪坑,chi33khan52,kheon1,山溪,ttɕʰikʰaŋ,True,result_all_converted.xlsx,tɕʰi³³kʰaŋ⁵²,ok,rule_from_trusted_wupin,chi33khan52,ok
r00145,128,石䃮,zaq1daeq5,zaq8;zeoq8,溪沟上过人时供踏脚的石块,,True,result_all_converted.xlsx,zaʔ¹dæʔ⁵,ok,rule_from_trusted_wupin,zaq1daeq5,ok
r00146,128,泉水,jien11sy55,sy3;se3,,kdʑis,True,result_all_converted.xlsx,dʑiẽ¹¹sy⁵⁵,ok,rule_from_trusted_wupin,jien11sy55,ok
r00147,128,瀑布,bau11pu11,gboqpu5,,ikboʔpu,True,result_all_converted.xlsx,bɒ¹¹pu¹¹,ok,rule_from_trusted_wupin,bau11pu11,ok
r00148,128,海,he335,,,ih,True,result_all_converted.xlsx,he³³⁵,ok,rule_from_trusted_wupin,he335,ok
r00149,128,海涂,he335du52,du2,河流入海处的浅滩,tsht,True,result_all_converted.xlsx,he³³⁵du⁵²,ok,rule_from_trusted_wupin,he335du52,ok
r00150,128,沙滩,so33thaen52,thaen5;thaen5,,lsotʰl,True,result_all_converted.xlsx,so³³tʰæ̃⁵²,ok,rule_from_trusted_wupin,so33thaen52,ok
r00151,128,海白地,he335baq5di52,,是海边的沙地退潮后呈白色可围垦成良田,hbaʔdillillll,True,result_all_converted.xlsx,he³³⁵baʔ⁵di⁵²,ok,rule_from_trusted_wupin,he335baq5di52,ok
r00152,128,潮水,dzau11sy55,sy3;se3,,kdzɒs,True,result_all_converted.xlsx,dzɒ¹¹sy⁵⁵,ok,rule_from_trusted_wupin,dzau11sy55,ok
r00153,128,浪头,laon11deu11,,,llɒŋdɤt,True,result_all_converted.xlsx,lɒŋ¹¹dɤ¹¹,ok,rule_from_trusted_wupin,laon11deu11,ok
r00154,128,波浪,po33laon55,,,,True,result_all_converted.xlsx,po³³lɒŋ⁵⁵,ok,rule_from_trusted_wupin,po33laon55,ok
r00155,128,河港,gho11kaon55,,,tkɦokɒŋlklis,True,result_all_converted.xlsx,ɦo¹¹kɒŋ⁵⁵,ok,rule_from_trusted_wupin,gho11kaon55,ok
r00156,128,湖港,wu11kaon55,,,ɦkɒŋ,True,result_all_converted.xlsx,ɦu¹¹kɒŋ⁵⁵,ok,rule_from_trusted_wupin,wu11kaon55,ok
r00157,128,汊港,tsho33kaon33,,河流斜穿入湖处,istsʰokɒŋfli,True,result_all_converted.xlsx,tsʰo³³kɒŋ³³,ok,rule_from_trusted_wupin,tsho33kaon33,ok
r00158,128,㶇,wan11,wan2;wan6;wan6;uan1,小河现多用于地名,tɦuŋutlltʰ,True,result_all_converted.xlsx,ɦaŋ¹¹,ok,rule_from_trusted_wupin,wan11,ok
r00159,128,浦,phu335,,流入湖荡的小河,pʰuflf,True,result_all_converted.xlsx,pʰu³³⁵,ok,rule_from_trusted_wupin,phu335,ok
r00160,128,渎,doq23,,小沟,doʔ,True,result_all_converted.xlsx,doʔ²³,ok,rule_from_trusted_wupin,doq23,ok
r00161,128,溇,leu113,,河浜断头不通的地方,lɤlkll,True,result_all_converted.xlsx,lɤ¹¹³,ok,rule_from_trusted_wupin,leu113,ok
r00162,128,湖,wu231,,,ɦu,True,result_all_converted.xlsx,ɦu²³¹,ok,rule_from_trusted_wupin,wu231,ok
r00163,128,湖荡,wu11dan55,dan6;daon4;daon4;daon4;ddon4;daon6,,əɦudɒŋ,True,result_all_converted.xlsx,ɦu¹¹daŋ⁵⁵,ok,rule_from_trusted_wupin,wu11dan55,ok
r00164,129,荡,dan11,dan6;daon4;daon4;daon4;ddon4;daon6,小湖可种菱养鱼,dŋnl,True,result_all_converted.xlsx,daŋ¹¹,ok,rule_from_trusted_wupin,dan11,ok
r00165,129,锻,toen33,,深潭,t,True,result_all_converted.xlsx,tøŋ³³,ok,rule_from_trusted_wupin,toen33,ok
r00166,129,水汪凼,sy335uaon55daon52,sy3;se3uo52,水坑,,True,result_all_converted.xlsx,sy³³⁵uɒŋ⁵⁵dɒŋ⁵²,ok,rule_from_trusted_wupin,sy335uaon55daon52,ok
r00167,129,大水,do11sy11,do6sy3;se3,洪水,kdosʔltk,True,result_all_converted.xlsx,do¹¹sy¹¹,ok,rule_from_trusted_wupin,do11sy11,ok
r00168,129,涂,du231,du2,河湖中的小洲,du,True,result_all_converted.xlsx,du²³¹,ok,rule_from_trusted_wupin,du231,ok
r00169,129,岸顶头,ngeen11teon11deu11,tin3,河岸,iŋtəŋiŋd,True,result_all_converted.xlsx,ŋẽ¹¹təŋ¹¹dɤ¹¹,ok,rule_from_trusted_wupin,ngeen11teon11deu11,ok
r00170,129,河滩,gho11thaen52,thaen5;thaen5,,pɦotʰ,True,result_all_converted.xlsx,ɦo¹¹tʰæ̃⁵²,ok,rule_from_trusted_wupin,gho11thaen52,ok
r00171,129,河沿,gho11yen52,yen2;yen6,头河边,lɦoɦiẽdɤilil,True,result_all_converted.xlsx,ɦo¹¹ɦəŋ⁵²,ok,rule_from_trusted_wupin,gho11yen52,ok
r00172,129,河墈,gho11kheen52,,头陡峻的河岸,,True,result_all_converted.xlsx,ɦo¹¹kʰẽ⁵²,ok,rule_from_trusted_wupin,gho11kheen52,ok
r00173,129,河埠头,gho11bu55deu52,,河上可供上下船洗衣洗菜的小码头,tllɦobllf,True,result_all_converted.xlsx,ɦo¹¹bu⁵⁵dɤ⁵²,ok,rule_from_trusted_wupin,gho11bu55deu52,ok
r00174,129,埠头,bu11deu11,,河上可供上下船洗衣洗菜的小码头,lbud,True,result_all_converted.xlsx,bu¹¹dɤ¹¹,ok,rule_from_trusted_wupin,bu11deu11,ok
r00175,129,桥,jiau231,,,dʑiɒ,True,result_all_converted.xlsx,dʑiɒ²³¹,ok,rule_from_trusted_wupin,jiau231,ok
r00176,129,桥头,jiau11deu52,,桥边,ldii,True,result_all_converted.xlsx,dʑiɒ¹¹dɤ⁵²,ok,rule_from_trusted_wupin,jiau11deu52,ok
r00177,129,桥脚,jiau11ciaq5,,桥档和岸的结合处,tldʑiʔtɕiaʔftʰfllit,True,result_all_converted.xlsx,dʑiɒ¹¹tɕiaʔ⁵,ok,rule_from_trusted_wupin,jiau11ciaq5,ok
r00178,129,堍头,thu33deu33,,桥梁起级的地方,ttʰudt,True,result_all_converted.xlsx,tʰu³³dɤ³³,ok,rule_from_trusted_wupin,thu33deu33,ok
r00179,129,城墙,dzeon11jian52,,,tdzəŋdʑiaŋ,True,result_all_converted.xlsx,dzəŋ¹¹dʑiaŋ⁵²,ok,rule_from_trusted_wupin,dzeon11jian52,ok
r00180,129,堤,di231,,,tdi,True,result_all_converted.xlsx,di²³¹,ok,rule_from_trusted_wupin,di231,ok
r00181,129,箭头,cien33deu33,,,tɕiẽdɤlllttllfklki,True,result_all_converted.xlsx,tɕiẽ³³dɤ³³,ok,rule_from_trusted_wupin,cien33deu33,ok
r00182,129,坝,po33,,筑石拦水以提高水位但船只因此需靠人力拖拉过坝,lpozkzkllblltt,True,result_all_converted.xlsx,po³³,ok,rule_from_trusted_wupin,po33,ok
r00183,129,堰,ien33,,低坝,iẽ,True,result_all_converted.xlsx,iẽ³³,ok,rule_from_trusted_wupin,ien33,ok
r00184,129,埂城,kan335dzeon52,kan3;keon3,离河远的堤,tkaŋdzəŋitl,True,result_all_converted.xlsx,kaŋ³³⁵dzəŋ⁵²,ok,rule_from_trusted_wupin,kan335dzeon52,ok
r00185,129,海塘,he335daon52,,海堤,khdɒŋt,True,result_all_converted.xlsx,he³³⁵dɒŋ⁵²,ok,rule_from_trusted_wupin,he335daon52,ok
r00186,129,堤塘,di11daon52,,,didɒŋ,True,result_all_converted.xlsx,di¹¹dɒŋ⁵²,ok,rule_from_trusted_wupin,di11daon52,ok
r00187,129,闸,zaeq23,,指水闸,zʔk,True,result_all_converted.xlsx,zæʔ²³,ok,rule_from_trusted_wupin,zaeq23,ok
r00188,129,树林,zhiu11lin11,,蓬,ftkiʑyliŋboŋʔ,True,result_all_converted.xlsx,ʑiɤ¹¹liŋ¹¹,ok,rule_from_trusted_wupin,zhiu11lin11,ok
r00189,129,树蓬,zhiu11bon11,,,kliʑyboŋ,True,result_all_converted.xlsx,ʑiɤ¹¹boŋ¹¹,ok,rule_from_trusted_wupin,zhiu11bon11,ok
r00190,129,竹林,tsoq3lin52,,,ktsoʔliŋ,True,result_all_converted.xlsx,tsoʔ³liŋ⁵²,ok,rule_from_trusted_wupin,tsoq3lin52,ok
r00191,130,竹林蓬,tsoq3lin55bon52,,,tkitsoʔliŋboŋ,True,result_all_converted.xlsx,tsoʔ³liŋ⁵⁵boŋ⁵²,ok,rule_from_trusted_wupin,tsoq3lin55bon52,ok
r00192,130,草地,tshau335di52,,,tsʰɒdi,True,result_all_converted.xlsx,tsʰɒ³³⁵di⁵²,ok,rule_from_trusted_wupin,tshau335di52,ok
r00193,130,畈里,paen55li52,paen5;faen5li4;114;li4,指田野之间,lplillll,True,result_all_converted.xlsx,pæ̃⁵⁵li⁵²,ok,rule_from_trusted_wupin,paen55li52,ok
r00194,130,野地,ya115di52,,野外,lɦiadi,True,result_all_converted.xlsx,ɦa¹¹⁵di⁵²,ok,rule_from_trusted_wupin,ya115di52,ok
r00195,130,景致,cin335tsy52,tsy5;tsy5;tsy5;tsy5,风景,tɕiŋtsii,True,result_all_converted.xlsx,tɕiŋ³³⁵tsy⁵²,ok,rule_from_trusted_wupin,cin335tsy52,ok
r00196,130,禹陵,yu115lin52,,传说中上古时夏禹埋骨之处在城外东南郊,ɦyliŋtilllzyʔt,True,result_all_converted.xlsx,ɦu¹¹⁵liŋ⁵²,ok,rule_from_trusted_wupin,yu115lin52,ok
r00197,130,兰亭,laen11din52,,相传东晋王羲之曾在此与宾客聚会记有兰亭集序在城外西南郊,ldiŋtik,True,result_all_converted.xlsx,læ̃¹¹diŋ⁵²,ok,rule_from_trusted_wupin,laen11din52,ok
r00198,130,沈园,seen335yoen52,,相传南宋陆游曾在园中为前妻题词钗头凤在城内东部,kiitl,True,result_all_converted.xlsx,sẽ³³⁵ɦøŋ⁵²,ok,rule_from_trusted_wupin,seen335yoen52,ok
r00199,130,东湖,ton33wu52,,汉以后在当地采石凿成深湖以陡崖壁立湖水澄碧驰名。在城外东郊,ltoŋɦullkiilliti,True,result_all_converted.xlsx,toŋ³³ɦu⁵²,ok,rule_from_trusted_wupin,ton33wu52,ok
r00200,130,鉴湖,cien33wu33,cien5;cien5,自汉以来鉴湖行舟即有人在镜中舟行画中之称在城外西郊,tɕiɦulllillll,True,result_all_converted.xlsx,tɕiẽ³³ɦu³³,ok,rule_from_trusted_wupin,cien33wu33,ok
r00201,130,金子,cin33tsy55,tsy3;tseq7,,ftɕiŋts,True,result_all_converted.xlsx,tɕiŋ³³tsy⁵⁵,ok,rule_from_trusted_wupin,cin33tsy55,ok
r00202,130,白金,baq1cin52,,铂,baʔtɕiŋl,True,result_all_converted.xlsx,baʔ¹tɕiŋ⁵²,ok,rule_from_trusted_wupin,baq1cin52,ok
r00203,130,银子,gnin11tsy55,tsy3;tseq7,,lȵiŋts,True,result_all_converted.xlsx,ȵiŋ¹¹tsy⁵⁵,ok,rule_from_trusted_wupin,gnin11tsy55,ok
r00204,130,铜,don231,,,illdoŋ,True,result_all_converted.xlsx,doŋ²³¹,ok,rule_from_trusted_wupin,don231,ok
r00205,130,紫铜,tsy335don52,,纯铜,tltsdoŋ,True,result_all_converted.xlsx,tsy³³⁵doŋ⁵²,ok,rule_from_trusted_wupin,tsy335don52,ok
r00206,130,白铜,baq1don52,,铜镍合金,lltlbaʔdoŋilt,True,result_all_converted.xlsx,baʔ¹doŋ⁵²,ok,rule_from_trusted_wupin,baq1don52,ok
r00207,130,黄铜,huaon33don52,waon2,铜锌合金,ɦuɒŋdoŋ,True,result_all_converted.xlsx,huɒŋ³³doŋ⁵²,ok,rule_from_trusted_wupin,huaon33don52,ok
r00208,130,铁,thiq45,,,tʰiʔ,True,result_all_converted.xlsx,tʰiʔ⁴⁵,ok,rule_from_trusted_wupin,thiq45,ok
r00209,130,生铁,san33thiq5,san1;seon1,,lksaŋtʰiʔ,True,result_all_converted.xlsx,saŋ³³tʰiʔ⁵,ok,rule_from_trusted_wupin,san33thiq5,ok
r00210,130,熟铁,zoq1thiq5,,,lzoʔtʰiʔ,True,result_all_converted.xlsx,zoʔ¹tʰiʔ⁵,ok,rule_from_trusted_wupin,zoq1thiq5,ok
r00211,130,钢,kaon52,,,lkɒŋ,True,result_all_converted.xlsx,kɒŋ⁵²,ok,rule_from_trusted_wupin,kaon52,ok
r00212,130,铅,khaen52,,,lkʰ,True,result_all_converted.xlsx,kʰæ̃⁵²,ok,rule_from_trusted_wupin,khaen52,ok
r00213,131,镴,laeq23,,锡一般指锡合金,iʔʔ,True,result_all_converted.xlsx,læʔ²³,ok,rule_from_trusted_wupin,laeq23,ok
r00214,131,钢宗,kaon33tson52,,指铝合金,fkɒŋtsoŋ,True,result_all_converted.xlsx,kɒŋ³³tsoŋ⁵²,ok,rule_from_trusted_wupin,kaon33tson52,ok
r00215,131,玉,gnioq23,,,lnioʔ,True,result_all_converted.xlsx,ȵioʔ²³,ok,rule_from_trusted_wupin,gnioq23,ok
r00216,131,玉石,gnioq1zaq5,zaq8;zeoq8,,liioʔzaʔi,True,result_all_converted.xlsx,ȵioʔ¹zaʔ⁵,ok,rule_from_trusted_wupin,gnioq1zaq5,ok
r00217,131,水晶,sy335cin52,sy3;se3,,kstɕiŋ,True,result_all_converted.xlsx,sy³³⁵tɕiŋ⁵²,ok,rule_from_trusted_wupin,sy335cin52,ok
r00218,131,翡翠,fi335tshe52,,,fittsʰ,True,result_all_converted.xlsx,fi³³⁵tsʰe⁵²,ok,rule_from_trusted_wupin,fi335tshe52,ok
r00219,131,玛瑙,mo115nau52,,,fmoɒ,True,result_all_converted.xlsx,mo¹¹⁵nɒ⁵²,ok,rule_from_trusted_wupin,mo115nau52,ok
r00220,131,珊瑚,saen33wu52,,,sɦ,True,result_all_converted.xlsx,sæ̃³³ɦu⁵²,ok,rule_from_trusted_wupin,saen33wu52,ok
r00221,131,珍珠,tseen33ciu52,,,fktsẽtɕy,True,result_all_converted.xlsx,tsẽ³³tɕiɤ⁵²,ok,rule_from_trusted_wupin,tseen33ciu52,ok
r00222,131,硫黄,lieu11waon52,waon2,,liliʔɦuɒŋs,True,result_all_converted.xlsx,liɤ¹¹ɦɒŋ⁵²,ok,rule_from_trusted_wupin,lieu11waon52,ok
r00223,131,矾,vaen231,,,væ̃,True,result_all_converted.xlsx,væ̃²³¹,ok,rule_from_trusted_wupin,vaen231,ok
r00224,131,明矾,min11vaen52,meen4;min2,,lllmiŋv,True,result_all_converted.xlsx,miŋ¹¹væ̃⁵²,ok,rule_from_trusted_wupin,min11vaen52,ok
r00225,131,吸铁石,shiq3thiq5zaq54,zaq8;zeoq8,磁石,llkkiɕiʔtʰiʔzaʔi,True,result_all_converted.xlsx,ɕiʔ³tʰiʔ⁵zaʔ⁵⁴,ok,rule_from_trusted_wupin,shiq3thiq5zaq54,ok
r00226,131,气,chi33,,空气,tɕʰi,True,result_all_converted.xlsx,tɕʰi³³,ok,rule_from_trusted_wupin,chi33,ok
r00227,131,水,sy335,sy3;se3,,ks,True,result_all_converted.xlsx,sy³³⁵,ok,rule_from_trusted_wupin,sy335,ok
r00228,131,石头,zaq1deu52,zaq8;zeoq8,,izaʔdɤ,True,result_all_converted.xlsx,zaʔ¹dɤ⁵²,ok,rule_from_trusted_wupin,zaq1deu52,ok
r00229,131,石子,zaq1tsy55,zaq8;zeoq8tsy3;tseq7,小石头,ifzaʔtsil,True,result_all_converted.xlsx,zaʔ¹tsy⁵⁵,ok,rule_from_trusted_wupin,zaq1tsy55,ok
r00230,131,鹅卵石,ngo11loen55zaq54,1o4;loen4zaq8;zeoq8,,liŋolzaʔ,True,result_all_converted.xlsx,ŋo¹¹løŋ⁵⁵zaʔ⁵⁴,ok,rule_from_trusted_wupin,ngo11loen55zaq54,ok
r00231,131,石块,zaq1khue55,zaq8;zeoq8,,ʔ,True,result_all_converted.xlsx,zaʔ¹kʰue⁵⁵,ok,rule_from_trusted_wupin,zaq1khue55,ok
r00232,131,石条,zaq1diau52,zaq8;zeoq8trau1;diau2,,zaʔdi,True,result_all_converted.xlsx,zaʔ¹diɒ⁵²,ok,rule_from_trusted_wupin,zaq1diau52,ok
r00233,131,石板,zaq1paen55,zaq8;zeoq8,,izaʔpæ̃,True,result_all_converted.xlsx,zaʔ¹pæ̃⁵⁵,ok,rule_from_trusted_wupin,zaq1paen55,ok
r00234,131,呛爿石,chian33baen33zaq3,zaq8;zeoq8,石片,ltiaŋbzaʔi,True,result_all_converted.xlsx,tɕʰiaŋ³³bæ̃³³zaʔ³,ok,rule_from_trusted_wupin,chian33baen33zaq3,ok
r00235,131,沙,so52,,沙子,so,True,result_all_converted.xlsx,so⁵²,ok,rule_from_trusted_wupin,so52,ok
r00236,131,石沙,zaq1so52,zaq8;zeoq8,沙石,dlzaʔsoi,True,result_all_converted.xlsx,zaʔ¹so⁵²,ok,rule_from_trusted_wupin,zaq1so52,ok
r00237,131,沙泥,so33gni52,gni2;gni6,多沙石的泥土,soŋilf,True,result_all_converted.xlsx,so³³ȵi⁵²,ok,rule_from_trusted_wupin,so33gni52,ok
r00238,131,泥沙,gni11so52,gni2;gni6,,ŋiso,True,result_all_converted.xlsx,ȵi¹¹so⁵²,ok,rule_from_trusted_wupin,gni11so52,ok
r00239,131,陷沙,ghaen11so11,ghaen6;yen6,陷人的稀泥沙,lɦæ̃solffl,True,result_all_converted.xlsx,ɦæ̃¹¹so¹¹,ok,rule_from_trusted_wupin,ghaen11so11,ok
r00240,131,湖泥,wu11gni52,gni2;gni6,泥巴,tɦuʔni,True,result_all_converted.xlsx,ɦu¹¹ȵi⁵²,ok,rule_from_trusted_wupin,wu11gni52,ok
r00241,132,烂湖泥,laen11wu11gni11,gni2;gni6,稀泥巴,kilɦunitl,True,result_all_converted.xlsx,læ̃¹¹ɦu¹¹ȵi¹¹,ok,rule_from_trusted_wupin,laen11wu11gni11,ok
r00242,132,埲尘,bon115dzeen52,dzeen2;zeen2,,tlboŋlz,True,result_all_converted.xlsx,boŋ¹¹⁵dzẽ⁵²,ok,rule_from_trusted_wupin,bon115dzeen52,ok
r00243,132,灰,hue52,,灰烬,huk,True,result_all_converted.xlsx,hue⁵²,ok,rule_from_trusted_wupin,hue52,ok
r00244,132,锈,shieu33,,指铁锈,ɕikf,True,result_all_converted.xlsx,ɕiɤ³³,ok,rule_from_trusted_wupin,shieu33,ok
r00245,132,铜绿,don11loq5,,指铜锈,doŋloʔt,True,result_all_converted.xlsx,doŋ¹¹loʔ⁵,ok,rule_from_trusted_wupin,don11loq5,ok
r00246,132,埃糟,e33tsau52,a1;e1,垃圾,s,True,result_all_converted.xlsx,e³³tsɒ⁵²,ok,rule_from_trusted_wupin,e33tsau52,ok
r00247,132,垃圾,laeq1saeq5,,垃圾,itklʔsʔ,True,result_all_converted.xlsx,læʔ¹sæʔ⁵,ok,rule_from_trusted_wupin,laeq1saeq5,ok
r00248,132,摞渣,lo115tso52,,渣子,,True,result_all_converted.xlsx,lo¹¹⁵tso⁵²,ok,rule_from_trusted_wupin,lo115tso52,ok
r00249,132,白花,baq1huo52,,白色的霉斑,baʔhuof,True,result_all_converted.xlsx,baʔ¹huo⁵²,ok,rule_from_trusted_wupin,baq1huo52,ok
r00250,132,乌花,u33huo52,,黑色的霉斑,uhuotttf,True,result_all_converted.xlsx,u³³huo⁵²,ok,rule_from_trusted_wupin,u33huo52,ok
r00251,132,火,hu335,,,khu,True,result_all_converted.xlsx,hu³³⁵,ok,rule_from_trusted_wupin,hu335,ok
r00252,132,烟头,ien33deu52,,烟,idl,True,result_all_converted.xlsx,iẽ³³dɤ⁵²,ok,rule_from_trusted_wupin,ien33deu52,ok
r00253,132,汽吼水,chi33heu33sy33,sy3;se3,水蒸气,fktɕʰihɤsʔik,True,result_all_converted.xlsx,tɕʰi³³hɤ³³sy³³,ok,rule_from_trusted_wupin,chi33heu33sy33,ok
r00254,132,水泡泡,sy335phau55phau52,sy3;se3,泡泡,ktspʰɒpʰɒ,True,result_all_converted.xlsx,sy³³⁵pʰɒ⁵⁵pʰɒ⁵²,ok,rule_from_trusted_wupin,sy335phau55phau52,ok
r00255,132,泡泡,phau33phau52,phau1;phau5;phau5;phau5phau1;phau5;phau5;phau5,,pʰɒpʰɒ,True,result_all_converted.xlsx,pʰɒ³³pʰɒ⁵²,ok,rule_from_trusted_wupin,phau33phau52,ok
r00256,132,乏乏,vaeq1vaeq5,,沫儿,vʔvʔkl,True,result_all_converted.xlsx,væʔ¹væʔ⁵,ok,rule_from_trusted_wupin,vaeq1vaeq5,ok
r00257,132,浡乏,beq1vaeq5,,,,True,result_all_converted.xlsx,bəʔ¹væʔ⁵,ok,rule_from_trusted_wupin,beq1vaeq5,ok
r00258,132,光头,kuaon33deu52,kuaon1,光线,kuɒŋdɤ,True,result_all_converted.xlsx,kuɒŋ³³dɤ⁵²,ok,rule_from_trusted_wupin,kuaon33deu52,ok
r00259,132,亮光,lian11kuaon11,kuaon1,指从暗处看到的光线,iaŋkuɒŋkktfl,True,result_all_converted.xlsx,liaŋ¹¹kuɒŋ¹¹,ok,rule_from_trusted_wupin,lian11kuaon11,ok
r00260,132,影光,in335kuaon52,kuaon1,影子,iŋkuɒŋ,True,result_all_converted.xlsx,iŋ³³⁵kuɒŋ⁵²,ok,rule_from_trusted_wupin,in335kuaon52,ok
r00261,132,亮头,lian11deu11,,明亮处,liaŋdl,True,result_all_converted.xlsx,liaŋ¹¹dɤ¹¹,ok,rule_from_trusted_wupin,lian11deu11,ok
r00262,132,暗头,een33deu33,,暗处,dɤ,True,result_all_converted.xlsx,ẽ³³dɤ³³,ok,rule_from_trusted_wupin,een33deu33,ok
r00263,132,颜色,ngaen11seoq5,ngaen2;yen2,,dŋæ̃səʔ,True,result_all_converted.xlsx,ŋæ̃¹¹səʔ⁵,ok,rule_from_trusted_wupin,ngaen11seoq5,ok
r00264,132,声响,seon33shian55,,,fsəŋiaŋ,True,result_all_converted.xlsx,səŋ³³ɕiaŋ⁵⁵,ok,rule_from_trusted_wupin,seon33shian55,ok
r00265,132,声音,seon33in52,,,səŋiŋ,True,result_all_converted.xlsx,səŋ³³iŋ⁵²,ok,rule_from_trusted_wupin,seon33in52,ok
r00266,132,应声,in33seon52,in5;i1;in5,回声回响,iiŋsəŋill,True,result_all_converted.xlsx,iŋ³³səŋ⁵²,ok,rule_from_trusted_wupin,in33seon52,ok
r00267,132,热度,gniq1du55,gbop,温度,kniʔdul,True,result_all_converted.xlsx,ȵiʔ¹du⁵⁵,ok,rule_from_trusted_wupin,gniq1du55,ok
r00268,133,块头,khue33deu33,,块儿,tkʰudɤtk,True,result_all_converted.xlsx,kʰue³³dɤ³³,ok,rule_from_trusted_wupin,khue33deu33,ok
r00269,133,原块头,gnioen11khue55deu52,ghioen2;gnioen2,整块半块头我吃要吃咯,itikʰuiɤtkllll,True,result_all_converted.xlsx,ȵiøŋ¹¹kʰue⁵⁵dɤ⁵²,ok,rule_from_trusted_wupin,gnioen11khue55deu52,ok
r00270,133,半块头,poen33khue33deu33,,半块儿,lklpkʰudkl,True,result_all_converted.xlsx,pøŋ³³kʰue³³dɤ³³,ok,rule_from_trusted_wupin,poen33khue33deu33,ok
r00271,133,坺头,baeq1deu52,,稍大的块儿,,True,result_all_converted.xlsx,bæʔ¹dɤ⁵²,ok,rule_from_trusted_wupin,baeq1deu52,ok
r00272,133,颗粒,kho33leq5,liq8;liq8;6;6,粒儿,ikʰolʔiʔkl,True,result_all_converted.xlsx,kʰo³³ləʔ⁵,ok,rule_from_trusted_wupin,kho33leq5,ok
r00273,133,末屑,meq1soeq5,meq8;meq8;meq8;mhiq7sriiq7;soeq7,末儿,kʔsøʔ,True,result_all_converted.xlsx,məʔ¹siøʔ⁵,ok,rule_from_trusted_wupin,meq1soeq5,ok
r00274,133,粉末屑,feen335meq5soeq54,meq8;meq8;meq8;mhiq7sriiq7;soeq7,,lfmʔsøʔ,True,result_all_converted.xlsx,fẽ³³⁵məʔ⁵siøʔ⁵⁴,ok,rule_from_trusted_wupin,feen335meq5soeq54,ok
r00275,133,粉末头,feen335meq5deu52,meq8;meq8;meq8;mhiq7,,kfẽmʔdɤ,True,result_all_converted.xlsx,fẽ³³⁵məʔ⁵dɤ⁵²,ok,rule_from_trusted_wupin,feen335meq5deu52,ok
r00276,133,粉,feen335,,面儿,f,True,result_all_converted.xlsx,fẽ³³⁵,ok,rule_from_trusted_wupin,feen335,ok
r00277,133,洞眼,don11ngaen11,,眼儿,ilkdoŋŋæ̃lll,True,result_all_converted.xlsx,doŋ¹¹ŋæ̃¹¹,ok,rule_from_trusted_wupin,don11ngaen11,ok
