sample_id	variant	source_split	wupin	ipa_digits_from_wupin	wupin_back	standalone_wupin_back	exact	standalone_exact	forward_status	backward_status
pdf009_p131_0009	original_export	train	lieu11waon52	liə11ɦuɒŋ52	lieu11waon52	lieu11waon52	1	1	ok	ok
pdf009_p131_0010	original_export	train	vaen231	væ̃231	vaen231	vaen231	1	1	ok	ok
pdf009_p131_0011	original_export	train	min11vaen52	miŋ11væ̃52	min11vaen52	min11vaen52	1	1	ok	ok
pdf009_p131_0012	original_export	train	shiq3thiq5zaq54	ɕiʔ3tʰiʔ5zaʔ54	shiq3thiq5zaq54	shiq3thiq5zaq54	1	1	ok	ok
pdf009_p131_0013	original_export	train	chi33	tɕʰi33	chi33	chi33	1	1	ok	ok
pdf009_p131_0015	original_export	train	zaq1deu52	zaʔ1də52	zaq1deu52	zaq1deu52	1	1	ok	ok
pdf009_p131_0016	original_export	train	zaq1tsy55	zaʔ1tsy55	zaq1tsy55	zaq1tsy55	1	1	ok	ok
pdf009_p131_0017	original_export	train	ngo11loen55zaq54	ŋɒ11lø̃55zaʔ54	ngo11loen55zaq54	ngo11loen55zaq54	1	1	ok	ok
pdf009_p131_0018	original_export	train	zaq1khue55	zaʔ1kʰuᴇ55	zaq1khue55	zaq1khue55	1	1	ok	ok
pdf009_p131_0019	original_export	train	zaq1diau52	zaʔ1diɤ52	zaq1diau52	zaq1diau52	1	1	ok	ok
pdf009_p131_0020	original_export	train	zaq1paen55	zaʔ1pæ̃55	zaq1paen55	zaq1paen55	1	1	ok	ok
pdf009_p131_0021	original_export	train	chian33baen33zaq3	tɕʰiaŋ33bæ̃33zaʔ3	chian33baen33zaq3	chian33baen33zaq3	1	1	ok	ok
pdf009_p131_0022	original_export	train	so52	sɒ52	so52	so52	1	1	ok	ok
pdf009_p131_0023	original_export	train	zaq1so52	zaʔ1sɒ52	zaq1so52	zaq1so52	1	1	ok	ok
pdf009_p131_0024	original_export	train	so33gni52	sɒ33ȵi52	so33gni52	so33gni52	1	1	ok	ok
pdf009_p131_0025	original_export	train	gni11so52	ȵi11sɒ52	gni11so52	gni11so52	1	1	ok	ok
pdf009_p131_0026	original_export	train	ghaen11so11	ɦæ̃11sɒ11	ghaen11so11	ghaen11so11	1	1	ok	ok
pdf009_p131_0027	original_export	train	wu11gni52	ɦu11ȵi52	wu11gni52	wu11gni52	1	1	ok	ok
pdf010_p132_0000	original_export	train	laen11wu11gni11	læ̃11ɦu11ȵi11	laen11wu11gni11	laen11wu11gni11	1	1	ok	ok
pdf010_p132_0001	original_export	train	bon115dzeen52	boŋ115dzẽ52	bon115dzeen52	bon115dzeen52	1	1	ok	ok
pdf010_p132_0002	original_export	train	hue52	huᴇ52	hue52	hue52	1	1	ok	ok
pdf010_p132_0003	original_export	train	shieu33	ɕiə33	shieu33	shieu33	1	1	ok	ok
pdf010_p132_0004	original_export	train	don11loq5	doŋ11loʔ5	don11loq5	don11loq5	1	1	ok	ok
pdf010_p132_0005	original_export	train	e33tsau52	ᴇ33tsɤ52	e33tsau52	e33tsau52	1	1	ok	ok
pdf010_p132_0006	original_export	train	laeq1saeq5	læʔ1sæʔ5	laeq1saeq5	laeq1saeq5	1	1	ok	ok
pdf010_p132_0007	original_export	train	lo115tso52	lɒ115tsɒ52	lo115tso52	lo115tso52	1	1	ok	ok
pdf010_p132_0008	original_export	train	baq1huo52	baʔ1huɒ52	baq1huo52	baq1huo52	1	1	ok	ok
pdf010_p132_0009	original_export	train	u33huo52	u33huɒ52	u33huo52	u33huo52	1	1	ok	ok
pdf010_p132_0010	original_export	train	hu335	hu335	hu335	hu335	1	1	ok	ok
pdf010_p132_0011	original_export	train	ien33deu52	iẽ33də52	ien33deu52	ien33deu52	1	1	ok	ok
pdf010_p132_0012	original_export	train	chi33heu33sy33	tɕʰi33hə33sy33	chi33heu33sy33	chi33heu33sy33	1	1	ok	ok
pdf010_p132_0013	original_export	train	sy335phau55phau52	sy335pʰɤ55pʰɤ52	sy335phau55phau52	sy335phau55phau52	1	1	ok	ok
pdf010_p132_0014	original_export	train	phau33phau52	pʰɤ33pʰɤ52	phau33phau52	phau33phau52	1	1	ok	ok
pdf010_p132_0015	original_export	train	vaeq1vaeq5	væʔ1væʔ5	vaeq1vaeq5	vaeq1vaeq5	1	1	ok	ok
pdf010_p132_0016	original_export	train	beq1vaeq5	bᴇʔ1væʔ5	beq1vaeq5	beq1vaeq5	1	1	ok	ok
pdf010_p132_0017	original_export	train	kuaon33deu52	kuɒŋ33də52	kuaon33deu52	kuaon33deu52	1	1	ok	ok
pdf010_p132_0018	original_export	train	lian11kuaon11	liaŋ11kuɒŋ11	lian11kuaon11	lian11kuaon11	1	1	ok	ok
pdf010_p132_0019	original_export	train	in335kuaon52	iŋ335kuɒŋ52	in335kuaon52	in335kuaon52	1	1	ok	ok
pdf010_p132_0020	original_export	train	lian11deu11	liaŋ11də11	lian11deu11	lian11deu11	1	1	ok	ok
pdf010_p132_0021	original_export	train	een33deu33	ẽ33də33	een33deu33	een33deu33	1	1	ok	ok
pdf010_p132_0022	original_export	train	ngaen11seoq5	ŋæ̃11səʔ5	ngaen11seoq5	ngaen11seoq5	1	1	ok	ok
pdf010_p132_0023	original_export	train	seon33shian55	səŋ33ɕiaŋ55	seon33shian55	seon33shian55	1	1	ok	ok
pdf010_p132_0024	original_export	train	seon33in52	səŋ33iŋ52	seon33in52	seon33in52	1	1	ok	ok
pdf010_p132_0025	original_export	train	in33seon52	iŋ33səŋ52	in33seon52	in33seon52	1	1	ok	ok
pdf010_p132_0026	original_export	train	gniq1du55	ȵiʔ1du55	gniq1du55	gniq1du55	1	1	ok	ok
pdf011_p133_0000	original_export	train	khue33deu33	kʰuᴇ33də33	khue33deu33	khue33deu33	1	1	ok	ok
pdf011_p133_0001	original_export	train	gnioen11khue55deu52	ȵiø̃11kʰuᴇ55də52	gnioen11khue55deu52	gnioen11khue55deu52	1	1	ok	ok
pdf011_p133_0002	original_export	train	poen33khue33deu33	pø̃33kʰuᴇ33də33	poen33khue33deu33	poen33khue33deu33	1	1	ok	ok
pdf011_p133_0003	original_export	train	baeq1deu52	bæʔ1də52	baeq1deu52	baeq1deu52	1	1	ok	ok
pdf011_p133_0004	original_export	train	kho33leq5	kʰɒ33lᴇʔ5	kho33leq5	kho33leq5	1	1	ok	ok
pdf011_p133_0005	original_export	train	meq1soeq5	mᴇʔ1søʔ5	meq1soeq5	meq1soeq5	1	1	ok	ok
pdf011_p133_0006	original_export	train	feen335meq5soeq54	fẽ335mᴇʔ5søʔ54	feen335meq5soeq54	feen335meq5soeq54	1	1	ok	ok
pdf011_p133_0007	original_export	train	feen335meq5deu52	fẽ335mᴇʔ5də52	feen335meq5deu52	feen335meq5deu52	1	1	ok	ok
pdf011_p133_0008	original_export	train	feen335	fẽ335	feen335	feen335	1	1	ok	ok
pdf011_p133_0009	original_export	train	don11ngaen11	doŋ11ŋæ̃11	don11ngaen11	don11ngaen11	1	1	ok	ok
pdf011_p133_0010	original_export	train	uaon33daon55	uɒŋ33dɒŋ55	uaon33daon55	uaon33daon55	1	1	ok	ok
pdf011_p133_0011	original_export	train	von11da55	voŋ11da55	von11da55	von11da55	1	1	ok	ok
pdf011_p133_0012	original_export	train	khoq3loq5	kʰoʔ3loʔ5	khoq3loq5	khoq3loq5	1	1	ok	ok
pdf011_p133_0013	original_export	train	ciq3tsoq5	tɕiʔ3tsoʔ5	ciq3tsoq5	ciq3tsoq5	1	1	ok	ok
pdf011_p133_0014	original_export	train	sy33lieu55	sy33liə55	sy33lieu55	sy33lieu55	1	1	ok	ok
pdf011_p133_0015	original_export	train	in33	iŋ33	in33	in33	1	1	ok	ok
pdf011_p133_0016	original_export	train	chi33shiq3	tɕʰi33ɕiʔ3	chi33shiq3	chi33shiq3	1	1	ok	ok
pdf011_p133_0017	original_export	train	bi11dau11	bi11dɤ11	bi11dau11	bi11dau11	1	1	ok	ok
pdf011_p133_0018	original_export	train	na115huo55shian52	na115huɒ55ɕiaŋ52	na115huo55shian52	na115huo55shian52	1	1	ok	ok
pdf011_p133_0019	original_export	train	shin33chi55	ɕiŋ33tɕʰi55	shin33chi55	shin33chi55	1	1	ok	ok
pdf011_p133_0020	original_export	train	me11tseon55chi52	mᴇ11tsəŋ55tɕʰi52	me11tseon55chi52	me11tseon55chi52	1	1	ok	ok
pdf011_p133_0021	original_export	train	ghaen11hau55chi52	ɦæ̃11hɤ55tɕʰi52	ghaen11hau55chi52	ghaen11hau55chi52	1	1	ok	ok
pdf011_p133_0022	original_export	train	ien33hu55chi52	iẽ33hu55tɕʰi52	ien33hu55chi52	ien33hu55chi52	1	1	ok	ok
pdf011_p133_0023	original_export	train	yeu11hau55chi52	ɦiə11hɤ55tɕʰi52	yeu11hau55chi52	yeu11hau55chi52	1	1	ok	ok
pdf011_p133_0024	original_export	train	gni11deu11chi11	ȵi11də11tɕʰi11	gni11deu11chi11	gni11deu11chi11	1	1	ok	ok
pdf011_p133_0025	original_export	train	gni11bu11chi11	ȵi11bu11tɕʰi11	gni11bu11chi11	gni11bu11chi11	1	1	ok	ok
pdf011_p133_0026	original_export	train	oq3yaq5deu55chi55	oʔ3ɦiaʔ5də55tɕʰi55	oq3yaq5deu55chi55	oq3yaq5deu55chi55	1	1	ok	ok
pdf012_p134_0000	original_export	train	tseon335eq5deu55chi52	tsəŋ335ᴇʔ5də55tɕʰi52	tseon335eq5deu55chi52	tseon335eq5deu55chi52	1	1	ok	ok
pdf012_p134_0001	original_export	train	sau33tsheu55	sɤ33tsʰə55	sau33tsheu55	sau33tsheu55	1	1	ok	ok
pdf012_p134_0002	original_export	train	yan11sau55tsheu52	ɦiaŋ11sɤ55tsʰə52	yan11sau55tsheu52	yan11sau55tsheu52	1	1	ok	ok
pdf012_p134_0003	original_export	train	shin33tsheu55	ɕiŋ33tsʰə55	shin33tsheu55	shin33tsheu55	1	1	ok	ok
pdf012_p134_0004	original_export	train	gheen11soen11tsheu11	ɦẽ11sø̃11tsʰə11	gheen11soen11tsheu11	gheen11soen11tsheu11	1	1	ok	ok
pdf012_p134_0005	original_export	train	soen33phaon55tsheu52	sø̃33pʰɒŋ55tsʰə52	soen33phaon55tsheu52	soen33phaon55tsheu52	1	1	ok	ok
pdf012_p134_0006	original_export	train	sy335phaq5tsheu52	sy335pʰaʔ5tsʰə52	sy335phaq5tsheu52	sy335phaq5tsheu52	1	1	ok	ok
pdf012_p134_0007	original_export	train	zaq1gnieu55deu55tsheu55	zaʔ1ȵiə55də55tsʰə55	zaq1gnieu55deu55tsheu55	zaq1gnieu55deu55tsheu55	1	1	ok	ok
pdf012_p134_0008	original_export	train	u33ciau55mhau55deu55tsheu33	u33tɕiɤ55hmɤ55də55tsʰə33	u33ciau55mhau55deu55tsheu33	u33ciau55mhau55deu55tsheu33	1	1	ok	ok
pdf012_p134_0009	original_export	train	zy11kuaon52	zy11kuɒŋ52	zy11kuaon52	zy11kuaon52	1	1	ok	ok
pdf012_p134_0010	original_export	train	zeen11kuaon52	zẽ11kuɒŋ52	zeen11kuaon52	zeen11kuaon52	1	1	ok	ok
pdf012_p134_0011	original_export	train	zy11sy55	zy11sy55	zy11sy55	zy11sy55	1	1	ok	ok
pdf012_p134_0012	original_export	train	kuon33fu52	kuoŋ33fu52	kuon33fu52	kuon33fu52	1	1	ok	ok
pdf012_p134_0013	original_export	train	zhien11sy55	ʑiẽ11sy55	zhien11sy55	zhien11sy55	1	1	ok	ok
pdf012_p134_0014	original_export	train	gho115sy52	ɦɒ115sy52	gho115sy52	gho115sy52	1	1	ok	ok
pdf012_p134_0015	original_export	train	khe33tsau52	kʰᴇ33tsɤ52	khe33tsau52	khe33tsau52	1	1	ok	ok
pdf012_p134_0016	original_export	train	khe33the52	kʰᴇ33tʰᴇ52	khe33the52	khe33the52	1	1	ok	ok
pdf012_p134_0017	original_export	train	loq1moq5	loʔ1moʔ5	loq1moq5	loq1moq5	1	1	ok	ok
pdf012_p134_0018	original_export	train	lau115seq54	lɤ115sᴇʔ54	lau115seq54	lau115seq54	1	1	ok	ok
pdf012_p134_0019	original_export	train	lau115ti55tsy52	lɤ115ti55tsy52	lau115ti55tsy52	lau115ti55tsy52	1	1	ok	ok
pdf012_p134_0020	original_export	train	lau115pe55seu55li52	lɤ115pᴇ55sə55li52	lau115pe55seu55li52	lau115pe55seu55li52	1	1	ok	ok
pdf012_p134_0021	original_export	train	ku335pe55seu55li52	ku335pᴇ55sə55li52	ku335pe55seu55li52	ku335pe55seu55li52	1	1	ok	ok
pdf012_p134_0022	original_export	train	naen231	næ̃231	naen231	naen231	1	1	ok	ok
pdf012_p134_0024	original_export	train	naen11faen52	næ̃11fæ̃52	naen11faen52	naen11faen52	1	1	ok	ok
pdf013_p135_0000	original_export	train	keq3mau55	kᴇʔ3mɤ55	keq3mau55	keq3mau55	1	1	ok	ok
pdf013_p135_0001	original_export	train	deu11mau55	də11mɤ55	deu11mau55	deu11mau55	1	1	ok	ok
pdf013_p135_0002	original_export	train	gho115mau52	ɦɒ115mɤ52	gho115mau52	gho115mau52	1	1	ok	ok
pdf013_p135_0003	original_export	train	nge115shiq54	ŋᴇ115ɕiʔ54	nge115shiq54	nge115shiq54	1	1	ok	ok
pdf013_p135_0004	original_export	train	tsy33zhien52	tsy33ʑiẽ52	tsy33zhien52	tsy33zhien52	1	1	ok	ok
pdf013_p135_0005	original_export	train	tsy33gheu55	tsy33ɦə55	tsy33gheu55	tsy33gheu55	1	1	ok	ok
pdf013_p135_0006	original_export	train	tshu33tshu52	tsʰu33tsʰu52	tshu33tshu52	tshu33tshu52	1	1	ok	ok
pdf013_p135_0007	original_export	train	tse55jin113	tsᴇ55dʑiŋ113	tse55jin113	tse55jin113	1	1	ok	ok
pdf013_p135_0008	original_export	train	gheu115seu52	ɦə115sə52	gheu115seu52	gheu115seu52	1	1	ok	ok
pdf013_p135_0009	original_export	train	meq3toq5	mᴇʔ3toʔ5	meq3toq5	meq3toq5	1	1	ok	ok
pdf013_p135_0010	original_export	train	meq3o52	mᴇʔ3ɒ52	meq3o52	meq3o52	1	1	ok	ok
pdf013_p135_0011	original_export	train	cin335gnien52	tɕiŋ335ȵiẽ52	cin335gnien52	cin335gnien52	1	1	ok	ok
pdf013_p135_0012	original_export	train	tseen33gnien52	tsẽ33ȵiẽ52	tseen33gnien52	tseen33gnien52	1	1	ok	ok
pdf013_p135_0013	original_export	train	keen33gnien52	kẽ33ȵiẽ52	keen33gnien52	keen33gnien52	1	1	ok	ok
pdf013_p135_0014	original_export	train	meen115gnien52	mẽ115ȵiẽ52	meen115gnien52	meen115gnien52	1	1	ok	ok
pdf013_p135_0015	original_export	train	meen11gnien52	mẽ11ȵiẽ52	meen11gnien52	meen11gnien52	1	1	ok	ok
pdf013_p135_0016	original_export	train	gheu11gnien55	ɦə11ȵiẽ55	gheu11gnien55	gheu11gnien55	1	1	ok	ok
pdf013_p135_0017	original_export	train	do11gheu11gnien55	dɒ11ɦə11ȵiẽ55	do11gheu11gnien55	do11gheu11gnien55	1	1	ok	ok
pdf013_p135_0018	original_export	train	do11do11gheu11gnien55	dɒ11dɒ11ɦə11ȵiẽ55	do11do11gheu11gnien55	do11do11gheu11gnien55	1	1	ok	ok
pdf013_p135_0019	original_export	train	jieu11gnien55	dʑiə11ȵiẽ55	jieu11gnien55	jieu11gnien55	1	1	ok	ok
pdf013_p135_0020	original_export	train	zhien11gnien55deu52	ʑiẽ11ȵiẽ55də52	zhien11gnien55deu52	zhien11gnien55deu52	1	1	ok	ok
pdf013_p135_0021	original_export	train	do11zhien11gnien55	dɒ11ʑiẽ11ȵiẽ55	do11zhien11gnien55	do11zhien11gnien55	1	1	ok	ok
pdf013_p135_0022	original_export	train	do11do11zhien11gnien55	dɒ11dɒ11ʑiẽ11ȵiẽ55	do11do11zhien11gnien55	do11do11zhien11gnien55	1	1	ok	ok
pdf013_p135_0023	original_export	train	zhien11ci55gnien52	ʑiẽ11tɕi55ȵiẽ52	zhien11ci55gnien52	zhien11ci55gnien52	1	1	ok	ok
pdf013_p135_0024	original_export	train	iq3gnien55ta55deu52	iʔ3ȵiẽ55ta55də52	iq3gnien55ta55deu52	iq3gnien55ta55deu52	1	1	ok	ok
pdf013_p135_0025	original_export	train	gnien11po55	ȵiẽ11pɒ55	gnien11po55	gnien11po55	1	1	ok	ok
pdf013_p135_0026	original_export	train	zaon11poen11gnien55	zɒŋ11pø̃11ȵiẽ55	zaon11poen11gnien55	zaon11poen11gnien55	1	1	ok	ok
pdf013_p135_0027	original_export	train	gho115poen55gnien52	ɦɒ115pø̃55ȵiẽ52	gho115poen55gnien52	gho115poen55gnien52	1	1	ok	ok
pdf014_p136_0000	original_export	train	khe33gnien55tshu52	kʰᴇ33ȵiẽ55tsʰu52	khe33gnien55tshu52	khe33gnien55tshu52	1	1	ok	ok
pdf014_p136_0001	original_export	train	gnien11tshu52	ȵiẽ11tsʰu52	gnien11tshu52	gnien11tshu52	1	1	ok	ok
pdf014_p136_0002	original_export	train	gnien11ti55	ȵiẽ11ti55	gnien11ti55	gnien11ti55	1	1	ok	ok
pdf014_p136_0003	original_export	train	gnien11ciaq5	ȵiẽ11tɕiaʔ5	gnien11ciaq5	gnien11ciaq5	1	1	ok	ok
pdf014_p136_0004	original_export	train	gnien11nga55deu52	ȵiẽ11ŋa55də52	gnien11nga55deu52	gnien11nga55deu52	1	1	ok	ok
pdf014_p136_0005	original_export	train	zaon115geq5yoeq54	zɒŋ115ɡᴇʔ5ɦiøʔ54	zaon115geq5yoeq54	zaon115geq5yoeq54	1	1	ok	ok
pdf014_p136_0006	original_export	train	zhien11geq5yoeq54	ʑiẽ11ɡᴇʔ5ɦiøʔ54	zhien11geq5yoeq54	zhien11geq5yoeq54	1	1	ok	ok
pdf014_p136_0007	original_export	train	gho115geq5yoeq54	ɦɒ115ɡᴇʔ5ɦiøʔ54	gho115geq5yoeq54	gho115geq5yoeq54	1	1	ok	ok
pdf014_p136_0008	original_export	train	zaon115poen55geq5yoeq54	zɒŋ115pø̃55ɡᴇʔ5ɦiøʔ54	zaon115poen55geq5yoeq54	zaon115poen55geq5yoeq54	1	1	ok	ok
pdf014_p136_0009	original_export	train	gho115poen55geq5yoeq54	ɦɒ115pø̃55ɡᴇʔ5ɦiøʔ54	gho115poen55geq5yoeq54	gho115poen55geq5yoeq54	1	1	ok	ok
pdf014_p136_0010	original_export	train	yoeq1tshu52	ɦiøʔ1tsʰu52	yoeq1tshu52	yoeq1tshu52	1	1	ok	ok
pdf014_p136_0011	original_export	train	yoeq1poen55	ɦiøʔ1pø̃55	yoeq1poen55	yoeq1poen55	1	1	ok	ok
pdf014_p136_0012	original_export	train	yoeq1ti55	ɦiøʔ1ti55	yoeq1ti55	yoeq1ti55	1	1	ok	ok
pdf014_p136_0013	original_export	train	yoen11yoeq1	ɦiø̃11ɦiøʔ1	yoen11yoeq1	yoen11yoeq1	1	1	ok	ok
pdf014_p136_0014	original_export	train	yoeq1veen55	ɦiøʔ1vẽ55	yoeq1veen55	yoeq1veen55	1	1	ok	ok
pdf014_p136_0015	original_export	train	gniq23	ȵiʔ23	gniq23	gniq23	1	1	ok	ok
pdf014_p136_0016	original_export	train	gniq1tsy55	ȵiʔ1tsy55	gniq1tsy55	gniq1tsy55	1	1	ok	ok
pdf014_p136_0017	original_export	train	gniq1ciaq5	ȵiʔ1tɕiaʔ5	gniq1ciaq5	gniq1ciaq5	1	1	ok	ok
pdf014_p136_0018	original_export	train	cin33tsau52	tɕiŋ33tsɤ52	cin33tsau52	cin33tsau52	1	1	ok	ok
pdf014_p136_0019	original_export	train	tseen33tsau52	tsẽ33tsɤ52	tseen33tsau52	tseen33tsau52	1	1	ok	ok
pdf014_p136_0020	original_export	train	keen33tsau52	kẽ33tsɤ52	keen33tsau52	keen33tsau52	1	1	ok	ok
pdf014_p136_0021	original_export	train	meen115tsau52	mẽ115tsɤ52	meen115tsau52	meen115tsau52	1	1	ok	ok
pdf014_p136_0022	original_export	train	meen11tsau52	mẽ11tsɤ52	meen11tsau52	meen11tsau52	1	1	ok	ok
pdf014_p136_0023	original_export	train	gheu11gniq5	ɦə11ȵiʔ5	gheu11gniq5	gheu11gniq5	1	1	ok	ok
pdf014_p136_0024	original_export	train	do11gheu11gniq5	dɒ11ɦə11ȵiʔ5	do11gheu11gniq5	do11gheu11gniq5	1	1	ok	ok
pdf014_p136_0025	original_export	train	do11do11gheu11gniq1	dɒ11dɒ11ɦə11ȵiʔ1	do11do11gheu11gniq1	do11do11gheu11gniq1	1	1	ok	ok
pdf015_p137_0000	original_export	train	zan115ya55gni55tsy52	zaŋ115ɦia55ȵi55tsy52	zan115ya55gni55tsy52	zan115ya55gni55tsy52	1	1	ok	ok
pdf015_p137_0001	original_export	train	jien11gni55	dʑiẽ11ȵi55	jien11gni55	jien11gni55	1	1	ok	ok
pdf015_p137_0002	original_export	train	jien11gni55tsy52	dʑiẽ11ȵi55tsy52	jien11gni55tsy52	jien11gni55tsy52	1	1	ok	ok
pdf015_p137_0003	original_export	train	do11jien11gni11	dɒ11dʑiẽ11ȵi11	do11jien11gni11	do11jien11gni11	1	1	ok	ok
pdf015_p137_0004	original_export	train	do11do11jien11gni11	dɒ11dɒ11dʑiẽ11ȵi11	do11do11jien11gni11	do11do11jien11gni11	1	1	ok	ok
pdf015_p137_0005	original_export	train	di11gni11gni11	di11ȵi11ȵi11	di11gni11gni11	di11gni11gni11	1	1	ok	ok
pdf015_p137_0006	original_export	train	gho115gni52	ɦɒ115ȵi52	gho115gni52	gho115gni52	1	1	ok	ok
pdf015_p137_0007	original_export	train	kaq3lian55gni52	kaʔ3liaŋ55ȵi52	kaq3lian55gni52	kaq3lian55gni52	1	1	ok	ok
pdf015_p137_0008	original_export	train	ku33lian33thien33	ku33liaŋ33tʰiẽ33	ku33lian33thien33	ku33lian33thien33	1	1	ok	ok
pdf015_p137_0009	original_export	train	shiq45	ɕiʔ45	shiq45	shiq45	1	1	ok	ok
pdf015_p137_0010	original_export	train	zan115lian55gni52	zaŋ115liaŋ55ȵi52	zan115lian55gni52	zan115lian55gni52	1	1	ok	ok
pdf015_p137_0011	original_export	train	jien11lian55gni52	dʑiẽ11liaŋ55ȵi52	jien11lian55gni52	jien11lian55gni52	1	1	ok	ok
pdf015_p137_0012	original_export	train	dzeon11gni55	dzəŋ11ȵi55	dzeon11gni55	dzeon11gni55	1	1	ok	ok
pdf015_p137_0014	original_export	train	baq1thien52	baʔ1tʰiẽ52	baq1thien52	baq1thien52	1	1	ok	ok
pdf015_p137_0015	original_export	train	ya11deu11	ɦia11də11	ya11deu11	ya11deu11	1	1	ok	ok
pdf015_p137_0016	original_export	train	thien33lian55khua52	tʰiẽ33liaŋ55kʰua52	thien33lian55khua52	thien33lian55khua52	1	1	ok	ok
pdf015_p137_0017	original_export	train	thien33lian55	tʰiẽ33liaŋ55	thien33lian55	thien33lian55	1	1	ok	ok
pdf015_p137_0018	original_export	train	chin33tsau55	tɕʰiŋ33tsɤ55	chin33tsau55	chin33tsau55	1	1	ok	ok
pdf015_p137_0019	original_export	train	tsau335chi55deu52	tsɤ335tɕʰi55də52	tsau335chi55deu52	tsau335chi55deu52	1	1	ok	ok
pdf015_p137_0020	original_export	train	tsau335chi52	tsɤ335tɕʰi52	tsau335chi52	tsau335chi52	1	1	ok	ok
pdf015_p137_0021	original_export	train	zan115tseu52	zaŋ115tsə52	zan115tseu52	zan115tseu52	1	1	ok	ok
pdf015_p137_0022	original_export	train	poen33zan33tseu33	pø̃33zaŋ33tsə33	poen33zan33tseu33	poen33zan33tseu33	1	1	ok	ok
pdf015_p137_0023	original_export	train	aen33khua33	æ̃33kʰua33	aen33khua33	aen33khua33	1	1	ok	ok
pdf015_p137_0024	original_export	train	aen33tseu33	æ̃33tsə33	aen33tseu33	aen33tseu33	1	1	ok	ok
pdf015_p137_0025	original_export	train	aen33wu33zy33	æ̃33ɦu33zy33	aen33wu33zy33	aen33wu33zy33	1	1	ok	ok
pdf015_p137_0026	original_export	train	taon33aen55tseu55deu52	tɒŋ33æ̃55tsə55də52	taon33aen55tseu55deu52	taon33aen55tseu55deu52	1	1	ok	ok
pdf015_p137_0027	original_export	train	aen33ku33	æ̃33ku33	aen33ku33	aen33ku33	1	1	ok	ok
pdf015_p137_0028	original_export	train	aen33gho33tseu33	æ̃33ɦɒ33tsə33	aen33gho33tseu33	aen33gho33tseu33	1	1	ok	ok
pdf015_p137_0029	original_export	train	gho115tseu52	ɦɒ115tsə52	gho115tseu52	gho115tseu52	1	1	ok	ok
pdf015_p137_0030	original_export	train	gho115tseu55deu52	ɦɒ115tsə55də52	gho115tseu55deu52	gho115tseu55deu52	1	1	ok	ok
pdf016_p138_0001	original_export	val	ya11khua11	ɦia11kʰua11	ya11khua11	ya11khua11	1	1	ok	ok
pdf016_p138_0002	original_export	val	huaon33huen55deu52	huɒŋ33huẽ55də52	huaon33huen55deu52	huaon33huen55deu52	1	1	ok	ok
pdf016_p138_0003	original_export	val	jien11poen55ya52	dʑiẽ11pø̃55ɦia52	jien11poen55ya52	jien11poen55ya52	1	1	ok	ok
pdf016_p138_0004	original_export	val	zan115poen55ya52	zaŋ115pø̃55ɦia52	zan115poen55ya52	zan115poen55ya52	1	1	ok	ok
pdf016_p138_0005	original_export	val	gheu115poen55ya52	ɦə115pø̃55ɦia52	gheu115poen55ya52	gheu115poen55ya52	1	1	ok	ok
pdf016_p138_0006	original_export	val	gho115poen55ya52	ɦɒ115pø̃55ɦia52	gho115poen55ya52	gho115poen55ya52	1	1	ok	ok
pdf016_p138_0007	original_export	train	poen33ya33	pø̃33ɦia33	poen33ya33	poen33ya33	1	1	ok	ok
pdf016_p138_0008	original_export	val	dzeon11kan55poen55ya52	dzəŋ11kaŋ55pø̃55ɦia52	dzeon11kan55poen55ya52	dzeon11kan55poen55ya52	1	1	ok	ok
pdf016_p138_0009	original_export	val	iq3ko55tson55deu52	iʔ3kɒ55tsoŋ55də52	iq3ko55tson55deu52	iq3ko55tson55deu52	1	1	ok	ok
pdf016_p138_0010	original_export	train	iq3kheq5tson52	iʔ3kʰᴇʔ5tsoŋ52	iq3kheq5tson52	iq3kheq5tson52	1	1	ok	ok
pdf016_p138_0011	original_export	val	wu115feen55tson52	ɦu115fẽ55tsoŋ52	wu115feen55tson52	wu115feen55tson52	1	1	ok	ok
pdf016_p138_0012	original_export	train	zy11zeen52	zy11zẽ52	zy11zeen52	zy11zeen52	1	1	ok	ok
pdf016_p138_0013	original_export	train	lin11zy52	liŋ11zy52	lin11zy52	lin11zy52	1	1	ok	ok
pdf016_p138_0014	original_export	train	iq3shiq5	iʔ3ɕiʔ5	iq3shiq5	iq3shiq5	1	1	ok	ok
pdf016_p138_0015	original_export	train	iq3zy55saen55kheq54	iʔ3zy55sæ̃55kʰᴇʔ54	iq3zy55saen55kheq54	iq3zy55saen55kheq54	1	1	ok	ok
pdf016_p138_0016	original_export	train	iq3shiq5haeq5laeq54	iʔ3ɕiʔ5hæʔ5læʔ54	iq3shiq5haeq5laeq54	iq3shiq5haeq5laeq54	1	1	ok	ok
pdf016_p138_0017	original_export	val	toen335	tø̃335	toen335	toen335	1	1	ok	ok
pdf016_p138_0018	original_export	train	iq3chian55	iʔ3tɕʰiaŋ55	iq3chian55	iq3chian55	1	1	ok	ok
pdf016_p138_0019	original_export	train	iq3san55iq5sy52	iʔ3saŋ55iʔ5sy52	iq3san55iq5sy52	iq3san55iq5sy52	1	1	ok	ok
pdf016_p138_0020	original_export	train	gheu11le11gni11tsy11	ɦə11lᴇ11ȵi11tsy11	gheu11le11gni11tsy11	gheu11le11gni11tsy11	1	1	ok	ok
pdf016_p138_0021	original_export	val	din11	diŋ11	din11	din11	1	1	ok	ok
