row_id	page	row_index	hanzi	wupin	image	quality	tone_position	syllable_index	wupin_base	wupin_initial	wupin_final	ipa_base	selected_tone	upper_tone	lower_tone	tone_policy	ipa_selected	conversion_error
p125_0007	125	7	露水	lu11sy11	review/images/page_125_0007.png	weak_match	both_upper_lower	1	sy	s	y	sɿ	11		11	visual_segment_selected_as_lower	sɿ11	
p125_0008	125	8	霜	saon52	review/images/page_125_0008.png	low_match	upper_only	0	saon	s	aon	sɒŋ	52	52		visual_segment_single_tone__lower_null	sɒŋ52	
p125_0009	125	9	冰	pin52	train/images/page_125_0009.png	matched	upper_only	0	pin	p	in	piŋ	52	52		visual_segment_single_tone__lower_null	piŋ52	
p125_0010	125	10	蟹壳冰	ha335khoq5pin52	train/images/page_125_0010.png	matched	upper_only	0	ha	h	a	ha	335	335		visual_segment_single_tone__lower_null	ha335	
p125_0010	125	10	蟹壳冰	ha335khoq5pin52	train/images/page_125_0010.png	matched	upper_only	1	khoq	kh	oq	kʰoʔ	5	5		visual_segment_single_tone__lower_null	kʰoʔ5	
p125_0010	125	10	蟹壳冰	ha335khoq5pin52	train/images/page_125_0010.png	matched	upper_only	2	pin	p	in	piŋ	52	52		visual_segment_single_tone__lower_null	piŋ52	
p125_0011	125	11	葱管糖	tshon33kuoen55daon52	train/images/page_125_0011.png	matched	upper_only	0	tshon	tsh	on	tsʰoŋ	33	33		visual_segment_single_tone__lower_null	tsʰoŋ33	
p125_0011	125	11	葱管糖	tshon33kuoen55daon52	train/images/page_125_0011.png	matched	upper_only	1	kuoen	k	uoen	kuø̃	55	55		visual_segment_single_tone__lower_null	kuø̃55	
p125_0011	125	11	葱管糖	tshon33kuoen55daon52	train/images/page_125_0011.png	matched	upper_only	2	daon	d	aon	dɒŋ	52	52		visual_segment_single_tone__lower_null	dɒŋ52	
p125_0012	125	12	雪	shiq45	review/images/page_125_0012.png	low_match	upper_only	0	shiq	sh	iq	ɕiʔ	45	45		visual_segment_single_tone__lower_null	ɕiʔ45	
p125_0013	125	13	雪子	shiq3tsy55	train/images/page_125_0013.png	matched	both_upper_lower	0	shiq	sh	iq	ɕiʔ	3		3	visual_segment_selected_as_lower	ɕiʔ3	
p125_0013	125	13	雪子	shiq3tsy55	train/images/page_125_0013.png	matched	both_upper_lower	1	tsy	ts	y	tsɿ	55		55	visual_segment_selected_as_lower	tsɿ55	
p125_0014	125	14	雪石子	shiq3zaq5tsy52	review/images/page_125_0014.png	low_match	lower_only	0	shiq	sh	iq	ɕiʔ	3	3		visual_segment_single_tone__lower_null	ɕiʔ3	
p125_0014	125	14	雪石子	shiq3zaq5tsy52	review/images/page_125_0014.png	low_match	lower_only	1	zaq	z	aq	zaʔ	5	5		visual_segment_single_tone__lower_null	zaʔ5	
p125_0014	125	14	雪石子	shiq3zaq5tsy52	review/images/page_125_0014.png	low_match	lower_only	2	tsy	ts	y	tsɿ	52		52	visual_segment_selected_as_lower	tsɿ52	
p125_0015	125	15	雹子	boq1tsy55	review/images/page_125_0015.png	low_match	both_upper_lower	0	boq	b	oq	boʔ	1	1		visual_segment_single_tone__lower_null	boʔ1	
p125_0015	125	15	雹子	boq1tsy55	review/images/page_125_0015.png	low_match	both_upper_lower	1	tsy	ts	y	tsɿ	55		55	visual_segment_selected_as_lower	tsɿ55	
p125_0016	125	16	冰雹	pin33boq5	train/images/page_125_0016.png	matched	upper_only	0	pin	p	in	piŋ	33	33		visual_segment_single_tone__lower_null	piŋ33	
p125_0016	125	16	冰雹	pin33boq5	train/images/page_125_0016.png	matched	upper_only	1	boq	b	oq	boʔ	5	5		visual_segment_single_tone__lower_null	boʔ5	
p125_0017	125	17	天家	thien33ko52	train/images/page_125_0017.png	matched	both_upper_lower	0	thien	th	ien	tʰiẽ	33		33	visual_segment_selected_as_lower	tʰiẽ33	
p125_0017	125	17	天家	thien33ko52	train/images/page_125_0017.png	matched	both_upper_lower	1	ko	k	o	kɒ	52		52	visual_segment_selected_as_lower	kɒ52	
p125_0018	125	18	晴天	jin11thien52	train/images/page_125_0018.png	matched	upper_only	0	jin	j	in	dʑiŋ	11	11		visual_segment_single_tone__lower_null	dʑiŋ11	
p125_0018	125	18	晴天	jin11thien52	train/images/page_125_0018.png	matched	upper_only	1	thien	th	ien	tʰiẽ	52	52		visual_segment_single_tone__lower_null	tʰiẽ52	
p125_0019	125	19	皎致晴天	ciau33tsy55jin55thien52	train/images/page_125_0019.png	matched	both_upper_lower	0	ciau	c	iau	tɕiɤ	33	33		visual_segment_single_tone__lower_null	tɕiɤ33	
p125_0019	125	19	皎致晴天	ciau33tsy55jin55thien52	train/images/page_125_0019.png	matched	both_upper_lower	1	tsy	ts	y	tsɿ	55		55	visual_segment_selected_as_lower	tsɿ55	
p125_0019	125	19	皎致晴天	ciau33tsy55jin55thien52	train/images/page_125_0019.png	matched	both_upper_lower	2	jin	j	in	dʑiŋ	55		55	visual_segment_selected_as_lower	dʑiŋ55	
p125_0019	125	19	皎致晴天	ciau33tsy55jin55thien52	train/images/page_125_0019.png	matched	both_upper_lower	3	thien	th	ien	tʰiẽ	52	52		visual_segment_single_tone__lower_null	tʰiẽ52	
p125_0020	125	20	阴天	in33thien52	train/images/page_125_0020.png	matched	upper_only	0	in		in	iŋ	33	33		visual_segment_single_tone__lower_null	iŋ33	
p125_0020	125	20	阴天	in33thien52	train/images/page_125_0020.png	matched	upper_only	1	thien	th	ien	tʰiẽ	52	52		visual_segment_single_tone__lower_null	tʰiẽ52	
p125_0021	125	21	阴叆天	in33a55thien52	review/images/page_125_0021.png	low_match	both_upper_lower	0	in		in	iŋ	33		33	visual_segment_selected_as_lower	iŋ33	
p125_0021	125	21	阴叆天	in33a55thien52	review/images/page_125_0021.png	low_match	both_upper_lower	1	a		a	a	55		55	visual_segment_selected_as_lower	a55	
p125_0021	125	21	阴叆天	in33a55thien52	review/images/page_125_0021.png	low_match	both_upper_lower	2	thien	th	ien	tʰiẽ	52	52		visual_segment_single_tone__lower_null	tʰiẽ52	
p125_0022	125	22	落雨天	loq1yu55thien52	train/images/page_125_0022.png	matched	both_upper_lower	0	loq	l	oq	loʔ	1	1		visual_segment_single_tone__lower_null	loʔ1	
p125_0022	125	22	落雨天	loq1yu55thien52	train/images/page_125_0022.png	matched	both_upper_lower	1	yu		yu	ɦy	55		55	visual_segment_selected_as_lower	ɦy55	
p125_0022	125	22	落雨天	loq1yu55thien52	train/images/page_125_0022.png	matched	both_upper_lower	2	thien	th	ien	tʰiẽ	52		52	visual_segment_selected_as_lower	tʰiẽ52	
p125_0023	125	23	梅雨	me11yu55	train/images/page_125_0023.png	matched	both_upper_lower	0	me	m	e	mᴇ	11		11	visual_segment_selected_as_lower	mᴇ11	
p125_0023	125	23	梅雨	me11yu55	train/images/page_125_0023.png	matched	both_upper_lower	1	yu		yu	ɦy	55		55	visual_segment_selected_as_lower	ɦy55	
p125_0024	125	24	养花天	yan115huo55thien52	train/images/page_125_0024.png	matched	both_upper_lower	0	yan	y	an	ɦaŋ	115	115		visual_segment_single_tone__lower_null	ɦaŋ115	
p125_0024	125	24	养花天	yan115huo55thien52	train/images/page_125_0024.png	matched	both_upper_lower	1	huo	h	uo	huɒ	55		55	visual_segment_selected_as_lower	huɒ55	
p125_0024	125	24	养花天	yan115huo55thien52	train/images/page_125_0024.png	matched	both_upper_lower	2	thien	th	ien	tʰiẽ	52		52	visual_segment_selected_as_lower	tʰiẽ52	
p125_0025	125	25	黄梅天	waon11me55thien52	train/images/page_125_0025.png	matched	both_upper_lower	0	waon	w	aon	ɦɒŋ	11	11		visual_segment_single_tone__lower_null	ɦɒŋ11	
p125_0025	125	25	黄梅天	waon11me55thien52	train/images/page_125_0025.png	matched	both_upper_lower	1	me	m	e	mᴇ	55	55		visual_segment_single_tone__lower_null	mᴇ55	
p125_0025	125	25	黄梅天	waon11me55thien52	train/images/page_125_0025.png	matched	both_upper_lower	2	thien	th	ien	tʰiẽ	52		52	visual_segment_selected_as_lower	tʰiẽ52	
p125_0026	125	26	梅天	me11thien52	review/images/page_125_0026.png	weak_match	both_upper_lower	0	me	m	e	mᴇ	11	11		visual_segment_single_tone__lower_null	mᴇ11	
p125_0026	125	26	梅天	me11thien52	review/images/page_125_0026.png	weak_match	both_upper_lower	1	thien	th	ien	tʰiẽ	52		52	visual_segment_selected_as_lower	tʰiẽ52	
p125_0027	125	27	雾天	wu11thien11	train/images/page_125_0027.png	matched	upper_only	0	wu	w	u	ɦu	11	11		visual_segment_single_tone__lower_null	ɦu11	
p125_0027	125	27	雾天	wu11thien11	train/images/page_125_0027.png	matched	upper_only	1	thien	th	ien	tʰiẽ	11	11		visual_segment_single_tone__lower_null	tʰiẽ11	
p126_0000	126	0	黄沙天	waon11so55thien52	review/images/page_126_0000.png	low_match	both_upper_lower	0	waon	w	aon	ɦɒŋ	11	11		visual_segment_single_tone__lower_null	ɦɒŋ11	
p126_0000	126	0	黄沙天	waon11so55thien52	review/images/page_126_0000.png	low_match	both_upper_lower	1	so	s	o	sɒ	55		55	visual_segment_selected_as_lower	sɒ55	
p126_0000	126	0	黄沙天	waon11so55thien52	review/images/page_126_0000.png	low_match	both_upper_lower	2	thien	th	ien	tʰiẽ	52		52	visual_segment_selected_as_lower	tʰiẽ52	
p126_0001	126	1	霉𪑳天	me11tseon55thien52	review/images/page_126_0001.png	low_match	both_upper_lower	0	me	m	e	mᴇ	11	11		visual_segment_single_tone__lower_null	mᴇ11	
p126_0001	126	1	霉𪑳天	me11tseon55thien52	review/images/page_126_0001.png	low_match	both_upper_lower	1	tseon	ts	eon	tsəŋ	55		55	visual_segment_selected_as_lower	tsəŋ55	
p126_0001	126	1	霉𪑳天	me11tseon55thien52	review/images/page_126_0001.png	low_match	both_upper_lower	2	thien	th	ien	tʰiẽ	52		52	visual_segment_selected_as_lower	tʰiẽ52	
p126_0002	126	2	返潮天	faen335dzau55thien52	review/images/page_126_0002.png	low_match	lower_only	0	faen	f	aen	fæ̃	335		335	visual_segment_selected_as_lower	fæ̃335	
p126_0002	126	2	返潮天	faen335dzau55thien52	review/images/page_126_0002.png	low_match	lower_only	1	dzau	dz	au	dzɤ	55	55		visual_segment_single_tone__lower_null	dzɤ55	
p126_0002	126	2	返潮天	faen335dzau55thien52	review/images/page_126_0002.png	low_match	lower_only	2	thien	th	ien	tʰiẽ	52	52		visual_segment_single_tone__lower_null	tʰiẽ52	
p126_0003	126	3	潮煞天	dzau11saeq5thien52	train/images/page_126_0003.png	matched	both_upper_lower	0	dzau	dz	au	dzɤ	11		11	visual_segment_selected_as_lower	dzɤ11	
p126_0003	126	3	潮煞天	dzau11saeq5thien52	train/images/page_126_0003.png	matched	both_upper_lower	1	saeq	s	aeq	sæʔ	5		5	visual_segment_selected_as_lower	sæʔ5	
p126_0003	126	3	潮煞天	dzau11saeq5thien52	train/images/page_126_0003.png	matched	both_upper_lower	2	thien	th	ien	tʰiẽ	52		52	visual_segment_selected_as_lower	tʰiẽ52	
p126_0004	126	4	夏邋遢	gho11laeq1thaeq1	review/images/page_126_0004.png	low_match	lower_only	0	gho	gh	o	ɦɒ	11	11		visual_segment_single_tone__lower_null	ɦɒ11	
p126_0004	126	4	夏邋遢	gho11laeq1thaeq1	review/images/page_126_0004.png	low_match	lower_only	1	laeq	l	aeq	læʔ	1		1	visual_segment_selected_as_lower	læʔ1	
p126_0004	126	4	夏邋遢	gho11laeq1thaeq1	review/images/page_126_0004.png	low_match	lower_only	2	thaeq	th	aeq	tʰæʔ	1		1	visual_segment_selected_as_lower	tʰæʔ1	
p126_0005	126	5	秋赖柴	chieu33la55za52	train/images/page_126_0005.png	matched	upper_only	0	chieu	ch	ieu	tɕʰiə	33	33		visual_segment_single_tone__lower_null	tɕʰiə33	
p126_0005	126	5	秋赖柴	chieu33la55za52	train/images/page_126_0005.png	matched	upper_only	1	la	l	a	la	55	55		visual_segment_single_tone__lower_null	la55	
p126_0005	126	5	秋赖柴	chieu33la55za52	train/images/page_126_0005.png	matched	upper_only	2	za	z	a	za	52	52		visual_segment_single_tone__lower_null	za52	
p126_0006	126	6	秋老虎	chieu33lau55hu52	train/images/page_126_0006.png	matched	both_upper_lower	0	chieu	ch	ieu	tɕʰiə	33		33	visual_segment_selected_as_lower	tɕʰiə33	
p126_0006	126	6	秋老虎	chieu33lau55hu52	train/images/page_126_0006.png	matched	both_upper_lower	1	lau	l	au	lɤ	55		55	visual_segment_selected_as_lower	lɤ55	
p126_0006	126	6	秋老虎	chieu33lau55hu52	train/images/page_126_0006.png	matched	both_upper_lower	2	hu	h	u	hu	52		52	visual_segment_selected_as_lower	hu52	
p126_0007	126	7	桂花𪑳	kue33huo33tseon33	review/images/page_126_0007.png	low_match	both_upper_lower	0	kue	k	ue	kuᴇ	33	33		visual_segment_single_tone__lower_null	kuᴇ33	
p126_0007	126	7	桂花𪑳	kue33huo33tseon33	review/images/page_126_0007.png	low_match	both_upper_lower	1	huo	h	uo	huɒ	33		33	visual_segment_selected_as_lower	huɒ33	
p126_0007	126	7	桂花𪑳	kue33huo33tseon33	review/images/page_126_0007.png	low_match	both_upper_lower	2	tseon	ts	eon	tsəŋ	33	33		visual_segment_single_tone__lower_null	tsəŋ33	
p126_0008	126	8	地皮	di11bi11	train/images/page_126_0008.png	matched	both_upper_lower	0	di	d	i	di	11	11		visual_segment_single_tone__lower_null	di11	
p126_0008	126	8	地皮	di11bi11	train/images/page_126_0008.png	matched	both_upper_lower	1	bi	b	i	bi	11		11	visual_segment_selected_as_lower	bi11	
p126_0009	126	9	地界	di11ka11	train/images/page_126_0009.png	matched	both_upper_lower	0	di	d	i	di	11	11		visual_segment_single_tone__lower_null	di11	
p126_0009	126	9	地界	di11ka11	train/images/page_126_0009.png	matched	both_upper_lower	1	ka	k	a	ka	11		11	visual_segment_selected_as_lower	ka11	
p126_0010	126	10	水川埭	sy335tsheen55da52	review/images/page_126_0010.png	low_match	both_upper_lower	0	sy	s	y	sɿ	335		335	visual_segment_selected_as_lower	sɿ335	
p126_0010	126	10	水川埭	sy335tsheen55da52	review/images/page_126_0010.png	low_match	both_upper_lower	1	tsheen	tsh	een	tsʰẽ	55		55	visual_segment_selected_as_lower	tsʰẽ55	
p126_0010	126	10	水川埭	sy335tsheen55da52	review/images/page_126_0010.png	low_match	both_upper_lower	2	da	d	a	da	52		52	visual_segment_selected_as_lower	da52	
p126_0011	126	11	河头水脚	gho11deu55sy55cian52	train/images/page_126_0011.png	matched	upper_only	0	gho	gh	o	ɦɒ	11	11		visual_segment_single_tone__lower_null	ɦɒ11	
p126_0011	126	11	河头水脚	gho11deu55sy55cian52	train/images/page_126_0011.png	matched	upper_only	1	deu	d	eu	də	55	55		visual_segment_single_tone__lower_null	də55	
p126_0011	126	11	河头水脚	gho11deu55sy55cian52	train/images/page_126_0011.png	matched	upper_only	2	sy	s	y	sɿ	55	55		visual_segment_single_tone__lower_null	sɿ55	
p126_0011	126	11	河头水脚	gho11deu55sy55cian52	train/images/page_126_0011.png	matched	upper_only	3	cian	c	ian	tɕiaŋ	52	52		visual_segment_single_tone__lower_null	tɕiaŋ52	
p126_0012	126	12	平地	bin11di55	review/images/page_126_0012.png	weak_match	upper_only	0	bin	b	in	biŋ	11	11		visual_segment_single_tone__lower_null	biŋ11	
p126_0012	126	12	平地	bin11di55	review/images/page_126_0012.png	weak_match	upper_only	1	di	d	i	di	55	55		visual_segment_single_tone__lower_null	di55	
p126_0013	126	13	笡坡	chia33pho33	review/images/page_126_0013.png	weak_match	no_detected_tone_digits	0	chia	ch	ia	tɕʰia	33	33		visual_segment_single_tone__lower_null	tɕʰia33	
p126_0013	126	13	笡坡	chia33pho33	review/images/page_126_0013.png	weak_match	no_detected_tone_digits	1	pho	ph	o	pʰɒ	33	33		visual_segment_single_tone__lower_null	pʰɒ33	
p126_0014	126	14	坡地	pho33di55	review/images/page_126_0014.png	weak_match	both_upper_lower	0	pho	ph	o	pʰɒ	33	33		visual_segment_single_tone__lower_null	pʰɒ33	
p126_0014	126	14	坡地	pho33di55	review/images/page_126_0014.png	weak_match	both_upper_lower	1	di	d	i	di	55		55	visual_segment_selected_as_lower	di55	
p126_0015	126	15	田地	dien11di55	review/images/page_126_0015.png	weak_match	both_upper_lower	0	dien	d	ien	diẽ	11		11	visual_segment_selected_as_lower	diẽ11	
p126_0015	126	15	田地	dien11di55	review/images/page_126_0015.png	weak_match	both_upper_lower	1	di	d	i	di	55		55	visual_segment_selected_as_lower	di55	
p126_0016	126	16	田	dien231	review/images/page_126_0016.png	low_match	both_upper_lower	0	dien	d	ien	diẽ	231		231	visual_segment_selected_as_lower	diẽ231	
p126_0017	126	17	大田	do11dien11	review/images/page_126_0017.png	weak_match	upper_only	0	do	d	o	dɒ	11	11		visual_segment_single_tone__lower_null	dɒ11	
p126_0017	126	17	大田	do11dien11	review/images/page_126_0017.png	weak_match	upper_only	1	dien	d	ien	diẽ	11	11		visual_segment_single_tone__lower_null	diẽ11	
p126_0018	126	18	田脚	dien11ciaq5	review/images/page_126_0018.png	low_match	both_upper_lower	0	dien	d	ien	diẽ	11		11	visual_segment_selected_as_lower	diẽ11	
p126_0018	126	18	田脚	dien11ciaq5	review/images/page_126_0018.png	low_match	both_upper_lower	1	ciaq	c	iaq	tɕiaʔ	5		5	visual_segment_selected_as_lower	tɕiaʔ5	
p126_0019	126	19	田畈	dien11paen55	review/images/page_126_0019.png	low_match	both_upper_lower	0	dien	d	ien	diẽ	11		11	visual_segment_selected_as_lower	diẽ11	
p126_0019	126	19	田畈	dien11paen55	review/images/page_126_0019.png	low_match	both_upper_lower	1	paen	p	aen	pæ̃	55	55		visual_segment_single_tone__lower_null	pæ̃55	
p126_0020	126	20	田爿	dien11baen52	review/images/page_126_0020.png	low_match	upper_only	0	dien	d	ien	diẽ	11	11		visual_segment_single_tone__lower_null	diẽ11	
p126_0020	126	20	田爿	dien11baen52	review/images/page_126_0020.png	low_match	upper_only	1	baen	b	aen	bæ̃	52	52		visual_segment_single_tone__lower_null	bæ̃52	
p126_0021	126	21	田埭	dien11da55	train/images/page_126_0021.png	matched	both_upper_lower	0	dien	d	ien	diẽ	11	11		visual_segment_single_tone__lower_null	diẽ11	
p126_0021	126	21	田埭	dien11da55	train/images/page_126_0021.png	matched	both_upper_lower	1	da	d	a	da	55		55	visual_segment_selected_as_lower	da55	
p126_0022	126	22	田塍	dien11zeon52	review/images/page_126_0022.png	low_match	both_upper_lower	0	dien	d	ien	diẽ	11		11	visual_segment_selected_as_lower	diẽ11	
p126_0022	126	22	田塍	dien11zeon52	review/images/page_126_0022.png	low_match	both_upper_lower	1	zeon	z	eon	zəŋ	52		52	visual_segment_selected_as_lower	zəŋ52	
p126_0023	126	23	田埂	dien11kan55	train/images/page_126_0023.png	matched	both_upper_lower	0	dien	d	ien	diẽ	11		11	visual_segment_selected_as_lower	diẽ11	
p126_0023	126	23	田埂	dien11kan55	train/images/page_126_0023.png	matched	both_upper_lower	1	kan	k	an	kaŋ	55		55	visual_segment_selected_as_lower	kaŋ55	
p126_0024	126	24	湖墈田	wu11kheen55dien52		unmatched	no_image	0	wu	w	u	ɦu	11	11		tone_position_unknown__lower_null	ɦu11	
p126_0024	126	24	湖墈田	wu11kheen55dien52		unmatched	no_image	1	kheen	kh	een	kʰẽ	55	55		tone_position_unknown__lower_null	kʰẽ55	
p126_0024	126	24	湖墈田	wu11kheen55dien52		unmatched	no_image	2	dien	d	ien	diẽ	52	52		tone_position_unknown__lower_null	diẽ52	
p127_0000	127	0	烂水低田	laen11sy11ti11dien11	train/images/page_127_0000.png	matched	upper_only	0	laen	l	aen	læ̃	11	11		visual_segment_single_tone__lower_null	læ̃11	
p127_0000	127	0	烂水低田	laen11sy11ti11dien11	train/images/page_127_0000.png	matched	upper_only	1	sy	s	y	sɿ	11	11		visual_segment_single_tone__lower_null	sɿ11	
p127_0000	127	0	烂水低田	laen11sy11ti11dien11	train/images/page_127_0000.png	matched	upper_only	2	ti	t	i	ti	11	11		visual_segment_single_tone__lower_null	ti11	
p127_0000	127	0	烂水低田	laen11sy11ti11dien11	train/images/page_127_0000.png	matched	upper_only	3	dien	d	ien	diẽ	11	11		visual_segment_single_tone__lower_null	diẽ11	
p127_0001	127	1	𡏘沟	gho11keu11	review/images/page_127_0001.png	weak_match	both_upper_lower	0	gho	gh	o	ɦɒ	11	11		visual_segment_single_tone__lower_null	ɦɒ11	
p127_0001	127	1	𡏘沟	gho11keu11	review/images/page_127_0001.png	weak_match	both_upper_lower	1	keu	k	eu	kə	11		11	visual_segment_selected_as_lower	kə11	
p127_0002	127	2	地	di11	train/images/page_127_0002.png	matched	upper_only	0	di	d	i	di	11	11		visual_segment_single_tone__lower_null	di11	
p127_0003	127	3	园地	yoen11di55	review/images/page_127_0003.png	weak_match	both_upper_lower	0	yoen		yoen	ɦiø̃	11	11		visual_segment_single_tone__lower_null	ɦiø̃11	
p127_0003	127	3	园地	yoen11di55	review/images/page_127_0003.png	weak_match	both_upper_lower	1	di	d	i	di	55		55	visual_segment_selected_as_lower	di55	
p127_0004	127	4	地条	di11diau11	train/images/page_127_0004.png	matched	both_upper_lower	0	di	d	i	di	11	11		visual_segment_single_tone__lower_null	di11	
p127_0004	127	4	地条	di11diau11	train/images/page_127_0004.png	matched	both_upper_lower	1	diau	d	iau	diɤ	11		11	visual_segment_selected_as_lower	diɤ11	
p127_0005	127	5	田㽘	dien11gaon55	review/images/page_127_0005.png	weak_match	both_upper_lower	0	dien	d	ien	diẽ	11		11	visual_segment_selected_as_lower	diẽ11	
p127_0005	127	5	田㽘	dien11gaon55	review/images/page_127_0005.png	weak_match	both_upper_lower	1	gaon	g	aon	ɡɒŋ	55	55		visual_segment_single_tone__lower_null	ɡɒŋ55	
p127_0006	127	6	熟地	zoq1di55	review/images/page_127_0006.png	weak_match	both_upper_lower	0	zoq	z	oq	zoʔ	1	1		visual_segment_single_tone__lower_null	zoʔ1	
p127_0006	127	6	熟地	zoq1di55	review/images/page_127_0006.png	weak_match	both_upper_lower	1	di	d	i	di	55		55	visual_segment_selected_as_lower	di55	
